sale_id,sale_date,amount,product
0,2013-01-02,175.89,Thingamajig
1,1998-11-24,95.42,Widget
2,2014-11-15,268.44,Doohickey
3,1999-12-20,188.45,Thingamajig
4,2024-09-16,72.71,Gadget
5,2021-12-04,133.83,Gadget
6,1998-09-14,287.66,Kazoobob
7,2012-06-27,152.94,Kazoobob
8,2002-12-16,293.60,Thingamajig
9,2001-10-15,275.85,Widget
10,2015-02-09,329.32,Kazoobob
11,2004-01-11,142.96,Kazoobob
12,2008-10-28,176.47,Gadget
13,2014-09-22,235.41,Kazoobob
14,2008-12-20,243.01,Thingamajig
15,2003-12-12,111.14,Doohickey
16,1998-09-29,320.35,Widget
17,2009-02-13,93.53,Kazoobob
18,2011-10-19,183.48,Gadget
19,2004-02-26,66.58,Gadget
20,2005-11-26,166.89,Widget
21,2017-07-08,311.31,Widget
22,2003-09-08,294.85,Widget
23,2020-01-27,153.95,Widget
24,2004-12-03,335.28,Widget
25,2021-09-24,271.01,Kazoobob
26,2010-10-20,207.16,Thingamajig
27,2011-05-03,199.13,Thingamajig
28,2005-05-03,134.57,Kazoobob
29,1997-08-20,279.82,Widget
30,2019-02-15,189.59,Kazoobob
31,2020-12-24,232.40,Gadget
32,1998-06-03,187.66,Gadget
33,2013-11-17,130.46,Kazoobob
34,1999-11-06,263.72,Doohickey
35,2011-04-22,62.40,Doohickey
36,2004-08-05,65.42,Thingamajig
37,2009-11-14,264.32,Doohickey
38,1999-12-20,195.66,Widget
39,2015-09-12,193.87,Widget
40,2018-01-04,258.62,Doohickey
41,1999-07-26,269.42,Kazoobob
42,2008-02-18,157.85,Widget
43,2010-06-24,308.62,Doohickey
44,2003-10-30,201.90,Kazoobob
45,2009-09-23,254.64,Thingamajig
46,1999-04-16,258.67,Kazoobob
47,2019-04-20,148.26,Doohickey
48,2013-09-29,135.20,Thingamajig
49,1998-01-22,172.76,Doohickey
50,2007-03-21,264.81,Doohickey
51,1998-02-24,132.64,Gadget
52,2000-02-25,142.19,Widget
53,1997-06-15,255.27,Kazoobob
54,2002-04-11,97.98,Thingamajig
55,2024-02-26,189.88,Gadget
56,2015-07-20,131.47,Gadget
57,1997-02-07,172.57,Thingamajig
58,2013-01-20,151.80,Thingamajig
59,2009-11-06,69.72,Gadget
60,2006-11-16,224.03,Gadget
61,2005-05-30,128.12,Doohickey
62,2016-08-04,244.98,Gadget
63,2009-12-16,223.05,Kazoobob
64,2015-02-11,92.46,Widget
65,2009-05-02,106.13,Gadget
66,2017-02-17,253.00,Kazoobob
67,2018-05-08,333.56,Doohickey
68,2012-09-29,185.26,Kazoobob
69,2004-10-05,125.53,Widget
70,2004-09-25,265.20,Gadget
71,2002-03-23,180.66,Doohickey
72,2008-11-18,55.21,Thingamajig
73,2012-09-25,224.20,Thingamajig
74,2010-07-02,108.52,Gadget
75,2000-02-29,242.15,Doohickey
76,2015-02-05,132.56,Thingamajig
77,1997-02-05,91.69,Widget
78,1997-08-14,122.25,Kazoobob
79,2013-05-03,62.43,Gadget
80,2020-10-19,224.45,Widget
81,2024-10-19,225.38,Thingamajig
82,2024-01-05,171.25,Doohickey
83,2008-02-01,233.31,Kazoobob
84,2004-10-10,302.47,Gadget
85,2002-04-23,177.87,Doohickey
86,2024-06-02,211.31,Gadget
87,2016-03-14,216.92,Widget
88,2012-03-18,342.85,Gadget
89,2010-09-15,305.65,Kazoobob
90,1999-03-21,319.71,Thingamajig
91,2004-02-16,72.82,Kazoobob
92,2008-12-10,92.52,Widget
93,2001-01-01,186.59,Widget
94,2001-04-25,189.88,Gadget
95,1998-08-19,285.46,Thingamajig
96,2004-03-30,234.55,Gadget
97,2005-06-21,130.00,Thingamajig
98,2004-02-11,325.74,Widget
99,2017-01-03,219.56,Thingamajig
