sale_id,sale_date,amount,product
0,2019-11-09,87.37,Doohickey
1,2012-09-09,83.27,Widget
2,2015-03-17,84.56,Thingamajig
3,1997-04-22,146.78,Widget
4,2022-10-16,149.07,Gadget
5,2007-08-20,250.12,Doohickey
6,2017-11-24,325.40,Kazoobob
7,2009-03-29,52.36,Thingamajig
8,2024-01-09,213.09,Kazoobob
9,2019-09-14,102.25,Gadget
10,2002-11-12,91.88,Gadget
11,2024-08-07,151.26,Kazoobob
12,2018-11-22,343.96,Widget
13,2016-08-07,129.60,Thingamajig
14,2016-04-02,188.69,Thingamajig
15,1996-10-22,57.91,Widget
16,2000-04-03,159.08,Doohickey
17,2006-12-28,192.42,Kazoobob
18,2019-04-02,171.14,Thingamajig
19,2001-09-30,58.19,Gadget
20,1996-11-11,149.76,Gadget
21,2021-02-04,310.72,Widget
22,2020-04-11,170.43,Kazoobob
23,2021-04-20,321.74,Gadget
24,2018-08-11,197.52,Gadget
25,2015-01-29,207.42,Thingamajig
26,2020-03-19,285.69,Doohickey
27,2025-02-10,123.27,Thingamajig
28,2016-08-06,239.92,Thingamajig
29,2001-08-22,224.00,Thingamajig
30,2002-01-22,225.65,Doohickey
31,2010-05-17,66.82,Thingamajig
32,2006-11-08,174.03,Widget
33,1999-03-21,113.85,Kazoobob
34,2006-09-20,224.10,Thingamajig
35,2023-10-31,201.98,Doohickey
36,2011-01-25,335.10,Kazoobob
37,2007-04-02,334.43,Widget
38,2011-08-02,220.86,Kazoobob
39,2011-11-10,329.41,Kazoobob
40,2013-11-04,68.80,Widget
41,2021-11-06,213.19,Kazoobob
42,2012-02-18,112.66,Widget
43,2014-11-04,184.60,Thingamajig
44,1999-03-26,208.71,Widget
45,2013-06-19,145.74,Kazoobob
46,1999-09-03,76.59,Widget
47,1998-01-12,262.11,Gadget
48,2003-03-03,65.40,Widget
49,2021-04-22,287.23,Doohickey
50,2020-04-14,119.22,Doohickey
51,2010-07-24,221.61,Thingamajig
52,2006-01-12,126.29,Gadget
53,2002-07-30,166.22,Gadget
54,2019-10-10,200.23,Thingamajig
55,2016-12-13,225.70,Widget
