sale_id,sale_date,amount,product
0,2005-03-20,280.24,Widget
1,2005-04-22,182.61,Widget
2,2009-02-04,215.25,Gadget
3,2011-12-17,210.38,Thingamajig
4,2015-11-12,219.82,Thingamajig
5,2016-01-06,286.12,Kazoobob
6,2016-09-21,129.66,Doohickey
7,2011-06-25,108.38,Doohickey
8,2012-08-28,322.27,Gadget
9,2012-06-26,112.23,Gadget
10,2019-10-22,240.46,Widget
11,2011-04-08,348.39,Widget
12,2007-01-01,349.05,Widget
13,2008-04-28,97.33,Gadget
14,2014-05-10,246.39,Kazoobob
15,1997-07-20,78.44,Doohickey
16,1997-05-15,54.59,Thingamajig
17,2020-02-24,302.03,Gadget
18,2011-05-20,194.68,Kazoobob
19,1999-03-03,107.03,Kazoobob
20,2019-04-27,77.47,Thingamajig
21,2008-06-28,183.56,Gadget
22,2008-11-03,250.89,Thingamajig
23,2017-03-24,339.31,Thingamajig
24,2001-10-09,283.32,Gadget
25,2001-11-19,227.62,Thingamajig
26,2007-02-23,260.00,Gadget
27,1996-06-05,229.03,Kazoobob
28,2002-06-18,144.90,Doohickey
29,2013-03-08,97.13,Thingamajig
30,2022-07-06,170.48,Kazoobob
31,2016-01-08,145.85,Thingamajig
32,2010-03-23,141.99,Widget
33,1997-10-06,94.46,Doohickey
34,1998-08-07,155.96,Kazoobob
35,1996-05-29,343.38,Doohickey
36,2018-05-27,307.67,Thingamajig
37,2007-04-14,252.69,Kazoobob
38,1997-06-03,177.91,Widget
39,2006-03-05,285.91,Thingamajig
40,2019-07-11,282.52,Kazoobob
41,2016-10-02,261.55,Gadget
42,2023-05-02,315.31,Gadget
43,2002-10-13,206.18,Widget
44,2013-07-29,236.50,Widget
45,2018-05-01,229.34,Thingamajig
46,2001-10-21,265.28,Thingamajig
47,2014-05-22,126.72,Widget
48,2019-01-06,75.42,Thingamajig
49,1998-08-21,265.54,Kazoobob
50,2000-01-28,206.71,Doohickey
51,2001-01-05,163.07,Widget
52,2000-01-16,312.34,Kazoobob
53,2013-01-10,193.96,Doohickey
54,1998-03-07,119.64,Gadget
55,2016-06-09,144.07,Kazoobob
56,2008-12-12,289.84,Doohickey
57,2007-07-02,320.84,Doohickey
58,2000-05-24,243.93,Thingamajig
59,2019-12-22,131.25,Gadget
60,1999-11-20,176.69,Gadget
61,2021-02-01,81.13,Thingamajig
62,2017-12-09,303.96,Thingamajig
63,2018-11-16,125.90,Doohickey
64,2024-03-08,339.84,Kazoobob
65,2008-10-12,216.87,Widget
66,2024-09-04,139.35,Thingamajig
67,2008-03-12,207.40,Kazoobob
68,2019-05-01,219.77,Thingamajig
69,2017-06-06,291.07,Gadget
70,2022-09-05,95.60,Widget
71,2017-02-06,150.26,Widget
72,2019-06-20,210.79,Doohickey
73,1998-02-28,264.96,Thingamajig
74,2007-09-02,174.91,Gadget
75,2021-11-21,97.25,Kazoobob
76,2014-03-22,254.67,Gadget
77,2005-12-01,342.76,Gadget
78,2015-12-27,320.19,Kazoobob
79,2000-05-01,89.91,Widget
80,1996-10-08,127.11,Kazoobob
81,2013-01-30,234.89,Widget
82,2012-04-01,265.38,Doohickey
83,2016-11-04,338.00,Gadget
84,2018-02-22,292.14,Kazoobob
85,2023-10-21,245.45,Kazoobob
86,2019-01-24,232.39,Doohickey
87,2023-03-30,196.73,Doohickey
88,2007-03-26,152.78,Widget
89,2007-11-23,215.03,Doohickey
90,2024-12-02,280.13,Gadget
91,2005-10-06,186.00,Doohickey
92,2012-04-13,92.06,Gadget
93,2013-10-27,346.16,Widget
94,2011-06-25,214.83,Thingamajig
95,2020-09-19,202.45,Kazoobob
96,2017-12-26,303.95,Doohickey
97,2015-06-04,306.05,Doohickey
98,1997-10-29,212.25,Gadget
99,2024-03-14,197.31,Doohickey
