sale_id,sale_date,amount,product
0,2018-10-23,345.58,Gadget
1,2008-01-08,341.43,Doohickey
2,2015-05-27,113.80,Doohickey
3,2013-04-17,89.63,Kazoobob
4,1999-09-21,330.56,Widget
5,2024-09-30,278.49,Thingamajig
6,2002-10-02,171.02,Doohickey
7,1999-07-23,155.08,Kazoobob
8,2014-07-09,153.11,Gadget
9,2024-12-06,349.18,Widget
10,2021-03-15,223.94,Gadget
11,2016-08-19,96.68,Gadget
12,2009-07-18,234.60,Widget
13,2018-03-04,75.32,Doohickey
14,2012-01-03,230.86,Widget
15,2007-05-18,326.39,Kazoobob
16,2018-12-25,91.05,Doohickey
17,2017-01-25,340.22,Kazoobob
18,2021-07-20,273.63,Gadget
19,2004-07-09,239.42,Gadget
20,2003-02-20,123.72,Widget
21,2020-10-30,139.75,Kazoobob
22,2017-09-16,177.58,Gadget
23,2022-03-04,299.50,Kazoobob
24,1998-01-25,105.65,Kazoobob
25,2024-09-15,344.36,Doohickey
26,2017-06-27,147.83,Widget
27,2003-08-01,306.81,Kazoobob
28,1999-05-24,195.47,Thingamajig
29,2017-08-01,68.90,Thingamajig
30,1997-01-08,217.99,Gadget
31,2024-02-06,278.47,Gadget
32,1996-06-16,340.40,Widget
33,1996-07-28,151.41,Doohickey
34,2004-10-04,182.23,Kazoobob
35,2006-11-04,148.30,Thingamajig
36,2022-08-03,335.75,Thingamajig
37,2004-10-13,61.73,Widget
38,2022-10-18,160.80,Thingamajig
39,2008-08-18,205.00,Widget
40,2018-03-20,153.06,Widget
41,2007-05-30,281.53,Thingamajig
42,2024-01-14,170.42,Thingamajig
43,2022-07-17,277.92,Kazoobob
44,2011-07-29,179.30,Doohickey
45,2010-12-31,113.72,Doohickey
46,2009-07-06,293.79,Widget
47,2005-02-15,324.65,Doohickey
48,2022-06-28,324.78,Widget
49,2008-12-01,88.93,Widget
50,1997-09-29,231.65,Widget
51,2003-02-22,115.28,Widget
52,1999-03-17,240.70,Doohickey
53,2018-07-19,308.47,Doohickey
54,2018-07-08,134.74,Kazoobob
55,2014-09-17,121.80,Gadget
56,2012-06-03,316.64,Kazoobob
57,2010-08-16,254.70,Gadget
58,2013-01-08,238.43,Widget
59,2007-09-08,185.72,Widget
60,2002-02-06,315.39,Widget
61,2010-04-24,314.49,Kazoobob
62,2015-11-21,193.56,Widget
63,2008-03-20,52.03,Gadget
64,2011-06-18,235.36,Doohickey
65,2003-08-10,121.42,Widget
66,2003-06-22,67.46,Kazoobob
67,2012-11-03,240.89,Gadget
68,1999-12-08,236.15,Doohickey
69,2001-04-02,160.99,Doohickey
70,2002-04-10,165.23,Thingamajig
71,2020-12-02,133.51,Gadget
72,2014-09-09,313.33,Gadget
73,2014-11-27,104.56,Gadget
74,2009-12-19,116.30,Kazoobob
75,2007-12-15,260.95,Kazoobob
76,2000-07-31,172.21,Widget
77,2013-06-20,154.73,Widget
78,2001-04-07,164.40,Thingamajig
79,2003-01-27,308.11,Kazoobob
80,2000-06-09,324.60,Doohickey
81,2020-07-12,272.85,Widget
82,2019-07-01,312.47,Doohickey
83,2018-10-07,340.98,Kazoobob
84,2018-04-26,240.68,Doohickey
85,2013-03-25,250.30,Widget
86,1996-05-18,295.25,Gadget
87,2012-03-18,207.64,Doohickey
88,2013-06-17,337.28,Kazoobob
89,2018-07-11,285.31,Gadget
90,1996-05-29,292.83,Kazoobob
91,2006-12-14,312.38,Kazoobob
92,2022-05-25,288.76,Doohickey
93,2015-08-05,107.77,Gadget
94,2007-10-19,215.09,Widget
95,2009-03-13,340.53,Kazoobob
96,2014-11-02,343.03,Doohickey
97,2001-04-26,238.62,Kazoobob
98,2023-03-31,153.57,Kazoobob
99,2017-10-08,330.15,Kazoobob
