sale_id,sale_date,amount,product
0,2021-11-30,208.50,Widget
1,2000-07-31,112.79,Widget
2,2014-12-22,255.37,Doohickey
3,2010-08-20,255.55,Kazoobob
4,2014-05-06,330.22,Kazoobob
5,2021-02-05,229.87,Doohickey
6,2010-01-06,81.37,Doohickey
7,2014-07-12,318.98,Gadget
8,2010-03-24,311.11,Widget
9,2001-01-28,179.42,Widget
10,1996-05-11,84.15,Gadget
11,2011-09-19,128.29,Gadget
12,2002-07-25,92.13,Gadget
13,1998-09-28,185.75,Widget
14,2004-10-07,330.65,Doohickey
15,2022-10-06,89.19,Thingamajig
16,2004-05-18,204.83,Doohickey
17,2004-11-17,329.63,Doohickey
18,2010-07-28,277.99,Gadget
19,2005-10-03,239.53,Thingamajig
20,2004-03-22,219.26,Widget
21,2009-04-30,274.29,Widget
22,2016-11-19,242.04,Kazoobob
23,2008-06-17,349.81,Kazoobob
24,2000-03-17,279.05,Kazoobob
25,1999-12-18,294.23,Kazoobob
26,2018-07-21,203.96,Doohickey
27,1997-09-12,76.25,Thingamajig
28,2021-02-05,210.55,Kazoobob
29,2002-06-22,118.56,Thingamajig
30,2003-10-23,120.26,Doohickey
31,2015-09-29,210.42,Thingamajig
32,2024-11-09,272.84,Kazoobob
33,2005-04-12,86.98,Widget
34,2020-12-20,79.12,Widget
35,2001-09-13,305.43,Gadget
36,2004-06-11,309.28,Widget
37,2023-09-29,277.92,Kazoobob
38,2013-06-19,331.43,Doohickey
39,2007-10-08,60.06,Doohickey
40,1997-09-24,100.29,Doohickey
41,2014-06-11,84.00,Gadget
42,2014-07-30,261.42,Thingamajig
43,2017-04-23,189.59,Thingamajig
44,2025-01-23,94.89,Gadget
45,2017-04-24,149.05,Thingamajig
46,1998-06-05,75.40,Thingamajig
47,2016-02-25,339.81,Widget
48,1999-02-21,319.84,Doohickey
49,2006-12-28,144.15,Doohickey
50,2003-08-03,247.54,Doohickey
51,2010-01-14,151.80,Gadget
52,1999-07-21,129.27,Thingamajig
53,1998-04-30,349.72,Doohickey
54,1999-08-24,77.38,Thingamajig
55,2023-07-21,144.49,Gadget
56,1999-04-11,299.90,Gadget
57,2021-05-04,188.46,Doohickey
58,2000-02-09,324.51,Doohickey
59,2007-11-02,90.59,Doohickey
60,2010-03-21,99.61,Doohickey
61,2021-06-16,149.50,Gadget
62,1997-11-06,248.80,Gadget
63,1996-07-10,105.26,Gadget
64,2016-05-21,261.53,Doohickey
65,2013-05-01,245.33,Gadget
66,2018-09-23,197.42,Widget
67,2016-05-01,275.84,Gadget
68,2017-05-05,267.71,Doohickey
69,2006-11-15,210.48,Gadget
70,2012-11-09,179.48,Gadget
71,2006-04-08,63.15,Doohickey
72,2007-11-12,330.98,Doohickey
73,2011-03-20,296.79,Widget
74,2016-08-16,151.80,Kazoobob
75,2000-01-20,201.72,Kazoobob
76,1997-03-28,96.45,Widget
77,2009-11-29,218.35,Gadget
78,2013-02-07,140.65,Kazoobob
79,1997-10-17,166.43,Kazoobob
80,2020-05-14,93.84,Widget
81,2006-07-01,157.03,Widget
82,1998-06-24,259.59,Doohickey
83,2019-09-05,112.80,Doohickey
84,2010-03-31,83.91,Widget
85,2022-12-23,68.25,Doohickey
86,2021-03-11,253.80,Gadget
87,2010-11-16,89.62,Doohickey
88,1997-11-29,213.73,Gadget
89,2020-12-14,215.56,Doohickey
90,2017-01-30,165.17,Thingamajig
91,2019-04-28,190.01,Gadget
92,1998-08-15,333.33,Gadget
93,1996-09-23,305.93,Widget
94,2023-10-06,288.27,Doohickey
95,2009-10-19,135.93,Kazoobob
96,2019-09-21,277.47,Kazoobob
97,2012-11-17,215.86,Thingamajig
98,2023-10-24,193.82,Kazoobob
99,2005-04-08,241.47,Thingamajig
100,2012-07-18,160.45,Doohickey
101,2011-08-12,228.44,Thingamajig
102,1999-08-02,316.96,Doohickey
103,1999-10-07,79.57,Widget
104,2001-03-15,218.81,Kazoobob
105,2016-10-20,332.19,Gadget
106,2001-09-23,85.83,Gadget
107,2006-04-29,98.26,Gadget
108,2020-12-28,148.60,Doohickey
109,2019-11-22,147.00,Doohickey
110,2024-01-23,224.66,Gadget
111,2015-09-17,195.54,Kazoobob
112,2005-05-17,211.27,Kazoobob
113,2021-08-23,215.43,Widget
114,2008-09-26,276.13,Gadget
115,1998-02-03,105.00,Doohickey
116,2002-11-25,283.70,Widget
117,2011-08-23,190.68,Thingamajig
118,2004-10-22,306.49,Gadget
119,2017-01-30,64.61,Kazoobob
120,2023-12-20,124.47,Doohickey
121,2005-12-25,240.73,Widget
122,2001-03-29,183.91,Gadget
123,2023-03-09,177.25,Doohickey
124,1997-10-09,274.65,Gadget
125,2002-04-05,293.23,Kazoobob
126,2007-01-16,342.13,Thingamajig
127,2009-10-06,238.98,Doohickey
128,2000-10-01,151.47,Gadget
129,2002-11-16,138.37,Widget
130,2017-06-19,84.14,Gadget
131,2021-06-07,275.05,Kazoobob
132,2021-08-27,282.05,Kazoobob
133,2003-09-03,166.25,Gadget
134,2023-11-03,62.77,Gadget
135,2019-09-11,89.69,Gadget
136,2002-09-11,65.53,Kazoobob
137,2021-10-31,194.67,Doohickey
138,2002-10-13,249.92,Kazoobob
139,2018-07-24,234.30,Thingamajig
140,2005-05-01,58.21,Kazoobob
141,1999-09-24,274.28,Kazoobob
142,2002-06-25,306.75,Gadget
143,2014-08-26,198.61,Gadget
144,1996-05-15,194.46,Gadget
145,2009-05-22,277.22,Kazoobob
146,2001-04-12,53.57,Gadget
147,2014-06-02,329.20,Doohickey
148,2003-04-17,138.84,Gadget
149,2006-07-29,185.71,Widget
150,2024-07-03,183.54,Thingamajig
151,1996-08-23,256.46,Widget
152,2000-02-21,216.24,Kazoobob
153,2021-07-04,104.11,Thingamajig
154,2010-05-13,131.95,Thingamajig
155,2006-04-28,96.75,Thingamajig
156,2023-09-03,56.61,Widget
157,2015-12-11,262.66,Thingamajig
158,2023-12-04,267.86,Widget
159,2000-10-01,171.10,Gadget
160,2019-10-16,281.82,Gadget
161,2015-06-17,95.92,Gadget
162,2024-08-11,316.82,Doohickey
163,2021-06-15,255.52,Doohickey
164,2011-06-24,314.69,Widget
165,2021-12-31,117.93,Gadget
166,2000-03-19,263.09,Kazoobob
167,2018-12-08,348.56,Widget
168,2023-03-11,249.25,Thingamajig
169,2021-10-21,232.03,Doohickey
170,2001-05-18,162.66,Gadget
171,2019-05-07,91.21,Widget
172,2013-04-11,93.95,Doohickey
173,2018-10-22,254.84,Doohickey
174,2008-05-18,61.49,Widget
175,2013-08-20,346.69,Kazoobob
176,2006-02-07,81.89,Kazoobob
177,1998-09-22,132.70,Widget
178,1998-12-13,169.32,Thingamajig
179,2003-12-08,165.28,Kazoobob
180,2009-03-14,299.65,Widget
181,2019-03-08,283.04,Kazoobob
182,2013-07-16,84.78,Thingamajig
183,2018-04-03,130.31,Thingamajig
184,2005-11-11,290.87,Kazoobob
185,2010-05-18,75.05,Doohickey
186,2006-08-02,161.67,Kazoobob
187,2022-05-03,105.38,Kazoobob
188,2013-02-19,110.72,Kazoobob
189,2015-08-23,345.29,Gadget
190,2012-08-26,70.00,Gadget
191,2016-11-23,264.42,Kazoobob
192,2012-01-14,179.86,Doohickey
193,2024-09-03,117.68,Doohickey
194,1997-05-28,57.35,Gadget
195,2015-01-13,176.41,Widget
196,2018-07-30,87.93,Kazoobob
197,2015-03-12,120.94,Gadget
198,2023-06-25,54.61,Widget
199,1998-12-19,60.77,Kazoobob
200,2001-09-09,264.74,Doohickey
201,2024-09-03,183.04,Kazoobob
202,2003-01-19,321.61,Doohickey
203,2018-07-20,274.16,Doohickey
204,2019-03-07,181.60,Kazoobob
205,2005-11-30,286.36,Thingamajig
206,2002-09-19,225.27,Thingamajig
207,2012-10-13,300.12,Kazoobob
208,2011-03-03,335.37,Thingamajig
209,2001-10-08,228.64,Widget
210,2004-08-28,337.60,Kazoobob
211,2016-06-05,157.59,Thingamajig
212,2009-01-26,285.38,Doohickey
213,2008-09-07,180.05,Kazoobob
214,2018-05-03,171.57,Gadget
215,2022-10-30,74.20,Kazoobob
216,2017-12-11,236.48,Kazoobob
217,2001-07-23,130.49,Kazoobob
218,2003-10-20,315.64,Widget
219,2013-04-28,347.34,Doohickey
220,2010-03-20,280.20,Thingamajig
221,1997-11-07,285.70,Thingamajig
222,2024-03-22,342.77,Widget
223,2002-03-14,333.79,Doohickey
224,2016-09-08,267.56,Thingamajig
225,2006-12-26,184.89,Gadget
226,2008-07-04,188.80,Kazoobob
227,2001-01-04,294.94,Doohickey
228,2005-02-19,254.30,Thingamajig
229,2000-05-04,89.04,Widget
230,2015-09-25,213.46,Gadget
231,2007-10-08,254.25,Widget
232,2010-02-09,291.23,Thingamajig
233,2014-12-21,214.21,Thingamajig
234,2002-03-21,319.77,Gadget
235,2003-12-30,256.65,Widget
236,2016-02-18,189.76,Doohickey
237,2006-12-15,303.07,Kazoobob
238,1999-05-10,163.41,Gadget
239,2008-02-22,107.81,Kazoobob
240,2011-01-05,203.67,Widget
241,2002-05-21,195.62,Gadget
242,2004-12-21,229.27,Thingamajig
243,2003-05-12,128.77,Kazoobob
244,2024-10-21,202.69,Doohickey
245,2001-01-19,93.83,Thingamajig
246,2009-02-01,106.44,Kazoobob
247,2023-02-27,90.10,Doohickey
