sale_id,sale_date,amount,product
0,2021-10-10,337.14,Doohickey
1,2009-10-10,259.31,Kazoobob
2,2004-08-27,244.54,Thingamajig
3,1999-05-27,338.04,Gadget
4,2002-06-25,109.77,Doohickey
5,2005-08-16,190.54,Thingamajig
6,2015-07-10,56.01,Gadget
7,1999-06-09,220.44,Kazoobob
8,2001-08-08,294.91,Widget
9,2021-02-07,60.86,Gadget
10,2011-03-22,191.24,Widget
11,2001-01-30,153.85,Thingamajig
12,2006-04-06,68.61,Kazoobob
13,2009-10-30,62.86,Gadget
14,2004-10-14,90.63,Kazoobob
15,2007-03-04,103.00,Thingamajig
16,2010-01-10,304.70,Kazoobob
17,2023-01-03,291.75,Doohickey
18,2005-12-30,287.94,Thingamajig
19,2010-05-04,196.32,Gadget
20,2005-10-10,160.27,Gadget
21,2009-08-25,346.21,Thingamajig
22,2017-09-06,315.27,Kazoobob
23,2019-07-05,320.42,Kazoobob
24,2007-10-08,251.28,Widget
25,1996-08-15,220.25,Thingamajig
26,2014-04-23,331.19,Widget
27,2002-02-14,304.86,Kazoobob
28,2002-05-24,241.64,Doohickey
29,2011-04-10,182.46,Kazoobob
30,2011-12-09,268.57,Gadget
31,2019-10-09,90.64,Gadget
32,1999-03-08,187.37,Doohickey
33,2022-12-17,53.35,Gadget
34,2001-01-20,258.61,Widget
35,2019-05-18,154.66,Widget
36,2024-08-12,198.18,Thingamajig
37,2024-07-15,201.45,Doohickey
38,2012-08-29,58.53,Doohickey
39,2000-09-09,237.42,Doohickey
40,1998-01-31,300.73,Gadget
41,2011-11-24,312.86,Widget
42,2018-11-16,198.90,Thingamajig
43,2019-12-10,188.80,Widget
44,2024-03-06,245.51,Thingamajig
45,2001-09-28,236.71,Doohickey
46,2018-04-12,118.84,Doohickey
47,2017-09-23,124.54,Kazoobob
48,1998-10-10,203.76,Gadget
49,2017-07-21,283.66,Widget
50,2000-04-13,89.01,Thingamajig
51,2016-09-02,142.49,Gadget
52,2014-04-09,286.04,Widget
53,2005-10-14,117.66,Doohickey
54,2010-01-03,116.09,Thingamajig
55,1997-04-10,122.14,Kazoobob
56,2015-03-25,260.88,Widget
57,2005-02-03,261.51,Kazoobob
58,2007-10-04,286.81,Doohickey
59,2017-03-19,198.74,Gadget
60,2015-03-25,326.81,Widget
61,2024-11-04,59.49,Widget
62,2015-03-22,119.01,Kazoobob
63,2009-05-11,262.52,Thingamajig
64,2002-12-13,56.18,Gadget
65,1997-08-25,194.07,Gadget
66,2007-03-05,71.93,Kazoobob
67,2022-01-13,319.64,Thingamajig
68,2023-02-12,77.69,Gadget
69,2009-08-28,187.18,Widget
70,2020-10-26,184.88,Widget
71,2008-03-30,210.20,Widget
72,2004-05-07,323.34,Gadget
73,1996-08-09,53.53,Gadget
74,2022-04-19,119.98,Gadget
75,2016-09-25,334.77,Thingamajig
76,1998-10-03,194.68,Gadget
77,2004-07-10,137.43,Kazoobob
78,2025-01-07,136.75,Gadget
79,2010-09-06,75.12,Doohickey
80,2011-12-08,204.60,Thingamajig
81,2021-09-22,271.89,Thingamajig
82,2007-07-20,219.06,Gadget
83,2005-04-04,303.66,Doohickey
84,2006-12-18,307.77,Widget
85,2015-12-17,302.31,Widget
86,2008-09-22,295.80,Gadget
87,2018-02-11,242.35,Doohickey
88,2015-02-18,181.11,Doohickey
89,2016-08-31,310.95,Doohickey
90,2009-09-12,314.08,Gadget
91,2004-05-12,323.24,Gadget
92,2016-08-07,185.10,Widget
93,2019-04-29,334.05,Kazoobob
94,2006-09-22,85.85,Thingamajig
95,2002-09-06,164.30,Doohickey
96,2001-02-16,132.21,Gadget
97,2003-01-19,227.43,Thingamajig
98,2005-10-18,276.38,Kazoobob
99,2022-05-17,304.73,Kazoobob
100,2013-08-29,74.65,Widget
101,2008-11-18,346.16,Gadget
102,2009-02-20,137.14,Widget
103,2005-12-02,160.92,Gadget
104,2019-03-17,67.14,Kazoobob
105,1997-04-29,294.02,Widget
106,2015-09-21,332.30,Widget
107,2010-10-29,90.66,Widget
108,2010-03-03,187.05,Gadget
109,2016-04-23,238.22,Doohickey
110,1998-11-27,254.90,Widget
111,2002-07-28,117.03,Kazoobob
112,2013-11-13,249.61,Kazoobob
113,2018-05-01,138.28,Widget
114,2006-07-09,213.33,Kazoobob
115,2018-09-29,162.41,Thingamajig
116,2002-05-12,130.46,Doohickey
117,1998-02-23,183.60,Kazoobob
118,2001-07-04,109.62,Doohickey
119,1999-02-11,153.88,Kazoobob
120,2010-05-14,99.65,Gadget
121,2018-05-27,273.59,Gadget
122,2023-08-07,325.96,Doohickey
123,2003-09-20,100.56,Gadget
124,2022-04-19,135.22,Doohickey
125,2021-09-25,274.57,Gadget
126,2025-02-24,149.59,Doohickey
127,2004-07-27,315.80,Widget
128,1999-04-12,334.97,Gadget
129,2006-12-03,217.58,Doohickey
130,2002-11-15,65.29,Thingamajig
131,2010-09-10,267.96,Thingamajig
132,2010-02-14,100.70,Gadget
133,2010-11-06,119.09,Thingamajig
134,2011-06-24,218.88,Kazoobob
135,2001-04-08,244.35,Widget
136,2019-12-24,205.33,Thingamajig
137,2023-10-14,62.82,Kazoobob
138,2017-04-10,221.54,Doohickey
139,2021-02-11,326.76,Widget
140,2016-08-08,223.27,Doohickey
141,2019-06-18,324.91,Gadget
142,2010-09-18,108.99,Thingamajig
143,2018-04-03,77.59,Gadget
144,1997-02-05,297.31,Doohickey
145,2008-10-25,329.29,Gadget
146,2008-05-24,203.99,Doohickey
147,2018-06-22,211.64,Kazoobob
148,2015-07-31,303.68,Widget
149,2009-03-15,275.20,Thingamajig
150,2021-10-10,139.34,Gadget
151,2022-07-26,277.45,Gadget
152,2017-09-26,60.86,Thingamajig
153,2008-08-18,275.22,Widget
154,2000-06-27,118.73,Doohickey
155,2009-12-23,145.32,Widget
156,2010-08-30,91.48,Gadget
157,2008-02-28,70.65,Thingamajig
158,2015-08-22,224.31,Kazoobob
159,2020-10-24,144.57,Gadget
160,2006-08-21,274.81,Doohickey
161,2017-10-21,341.63,Thingamajig
162,2022-03-29,266.54,Gadget
163,2021-09-30,171.07,Widget
164,2013-04-16,323.45,Thingamajig
165,1998-01-09,330.03,Gadget
166,2023-10-10,195.49,Kazoobob
167,2004-02-20,347.92,Gadget
168,2018-01-09,129.76,Widget
169,2003-05-12,281.03,Kazoobob
170,1998-07-17,167.78,Widget
171,2016-08-06,279.44,Doohickey
172,2019-05-14,224.53,Kazoobob
173,1997-06-08,272.96,Doohickey
174,2002-05-29,132.64,Thingamajig
175,1996-08-15,240.51,Thingamajig
176,2013-08-05,209.00,Gadget
177,2019-12-27,190.61,Gadget
178,2025-02-12,264.30,Thingamajig
179,2014-10-21,221.84,Thingamajig
180,2013-06-26,181.74,Doohickey
181,2018-08-28,58.83,Widget
182,2005-06-09,171.32,Widget
183,2010-05-20,170.67,Widget
184,2004-06-24,218.88,Widget
185,1998-08-19,333.03,Kazoobob
186,2016-11-08,123.02,Gadget
187,2013-11-28,171.90,Thingamajig
188,2023-08-25,142.99,Doohickey
189,2015-06-01,144.77,Gadget
190,1998-10-24,270.28,Gadget
191,2004-11-25,218.51,Doohickey
192,2000-05-31,304.47,Kazoobob
193,2021-10-21,132.82,Thingamajig
194,2012-10-10,210.15,Gadget
195,2020-10-03,263.10,Doohickey
196,2017-11-28,69.02,Thingamajig
197,2012-10-27,312.69,Doohickey
198,2016-05-12,223.13,Kazoobob
199,2012-11-28,200.94,Widget
200,2011-05-15,197.67,Gadget
201,2016-02-29,287.63,Doohickey
202,1999-12-16,169.83,Gadget
203,2004-06-20,224.86,Kazoobob
204,2011-04-26,196.85,Gadget
205,2006-03-09,226.50,Widget
206,2001-10-02,203.64,Widget
207,2017-06-04,195.47,Thingamajig
208,2013-05-08,334.56,Kazoobob
209,2023-07-22,79.59,Gadget
210,2020-06-24,191.29,Kazoobob
211,2019-02-18,331.94,Kazoobob
212,2016-11-28,329.44,Thingamajig
213,2019-07-31,212.51,Kazoobob
214,2016-02-26,297.34,Gadget
215,1997-07-20,333.93,Thingamajig
216,2015-06-24,70.76,Gadget
217,2009-10-31,348.44,Kazoobob
218,2004-04-04,263.64,Gadget
219,2004-12-11,60.94,Kazoobob
220,2008-07-15,216.20,Kazoobob
221,2005-05-16,124.70,Gadget
222,1998-06-26,295.83,Thingamajig
223,2001-10-23,152.86,Kazoobob
224,2006-09-04,142.40,Kazoobob
225,2003-02-03,236.22,Thingamajig
226,2022-04-26,326.60,Gadget
227,2017-09-07,52.75,Widget
228,2005-06-10,341.38,Kazoobob
229,2017-02-26,170.10,Widget
230,2006-01-09,319.29,Gadget
231,2006-12-16,200.48,Kazoobob
232,1999-11-23,67.42,Widget
233,2010-12-28,274.69,Gadget
234,2008-12-24,318.90,Thingamajig
235,2010-09-25,308.80,Kazoobob
236,2011-05-26,111.83,Thingamajig
237,2001-11-24,275.52,Doohickey
238,2011-09-24,71.82,Widget
239,2008-03-25,170.17,Kazoobob
240,2021-03-28,276.60,Widget
241,1999-08-06,159.15,Kazoobob
242,2022-05-04,175.14,Gadget
243,2002-11-12,298.37,Kazoobob
244,2008-01-19,134.68,Thingamajig
245,2013-06-09,53.31,Gadget
246,2020-10-04,178.71,Widget
247,2018-07-22,90.46,Thingamajig
248,2014-05-18,270.44,Doohickey
249,2022-07-17,204.30,Widget
250,2024-07-26,211.04,Kazoobob
251,2005-04-07,62.75,Widget
252,2013-12-15,62.95,Doohickey
253,2014-03-03,100.61,Doohickey
254,2004-02-28,265.43,Kazoobob
255,1999-07-09,100.31,Widget
256,2007-09-17,300.01,Widget
257,2012-03-25,331.12,Thingamajig
258,2016-06-10,337.60,Thingamajig
259,1999-12-27,156.01,Widget
260,2013-07-21,132.99,Gadget
261,2009-09-17,326.20,Kazoobob
262,2011-09-16,300.41,Doohickey
263,2007-09-11,240.31,Widget
264,2008-07-02,202.47,Kazoobob
265,1998-06-28,278.94,Thingamajig
266,2009-07-17,173.88,Gadget
267,2010-01-31,329.30,Thingamajig
268,2017-04-28,219.83,Widget
269,2014-09-04,194.39,Doohickey
270,2001-01-08,71.16,Kazoobob
271,2003-03-15,73.62,Doohickey
272,2013-08-02,337.62,Widget
273,2015-12-11,187.37,Widget
274,2001-07-21,188.96,Gadget
275,1998-08-29,193.43,Widget
276,2005-05-12,149.18,Gadget
277,2001-04-06,126.63,Thingamajig
278,1997-04-19,71.67,Gadget
279,2008-10-12,314.59,Thingamajig
280,2009-05-17,159.45,Kazoobob
281,2008-08-19,105.24,Doohickey
282,2024-12-31,203.47,Thingamajig
283,2003-01-16,237.31,Kazoobob
284,2024-12-31,75.49,Kazoobob
285,2019-11-01,242.34,Widget
286,2001-12-31,84.21,Gadget
287,2022-10-15,106.75,Thingamajig
288,2003-12-03,178.56,Gadget
289,2023-06-22,180.50,Widget
290,2008-09-28,126.08,Doohickey
291,2016-01-18,298.22,Kazoobob
292,2007-11-21,317.54,Gadget
293,1998-03-22,180.79,Kazoobob
294,1998-06-28,147.46,Widget
295,2012-08-03,303.61,Kazoobob
296,2020-05-11,203.22,Thingamajig
297,2016-10-14,194.96,Widget
298,2014-01-02,116.82,Kazoobob
299,2008-06-04,64.50,Gadget
300,2004-03-13,280.55,Widget
301,1999-12-16,186.93,Kazoobob
302,2012-10-20,117.14,Thingamajig
303,2023-07-08,147.24,Doohickey
304,1998-04-29,238.45,Widget
305,2018-08-29,303.83,Gadget
306,2012-07-19,87.22,Gadget
307,2016-04-07,315.99,Kazoobob
308,2006-07-01,201.74,Doohickey
309,2023-10-22,74.02,Widget
310,2006-05-13,345.09,Thingamajig
311,2008-05-30,272.81,Kazoobob
312,2010-05-31,298.41,Kazoobob
313,2011-11-17,168.76,Widget
314,2020-03-23,313.55,Gadget
315,1997-10-11,309.58,Widget
316,2015-08-25,257.60,Gadget
317,2008-01-06,205.87,Doohickey
318,2023-07-27,86.80,Thingamajig
319,2002-07-04,197.50,Widget
320,2009-04-04,228.62,Thingamajig
321,2023-10-08,63.46,Gadget
322,2005-05-28,98.40,Widget
323,2003-11-09,128.82,Doohickey
324,2005-07-07,169.46,Thingamajig
325,2010-11-01,202.02,Thingamajig
326,1997-11-12,98.97,Thingamajig
327,2012-02-02,124.54,Widget
328,2020-02-24,316.73,Thingamajig
329,2003-01-01,223.05,Widget
330,2000-01-28,271.27,Kazoobob
331,2016-10-17,120.54,Gadget
332,2008-12-05,279.71,Doohickey
333,2009-08-23,221.94,Doohickey
334,2000-06-20,256.42,Doohickey
335,2016-11-21,320.32,Kazoobob
336,1999-01-10,289.51,Doohickey
337,2001-03-03,307.79,Doohickey
338,2013-06-08,169.63,Thingamajig
339,2018-01-22,92.39,Gadget
340,1997-01-12,131.65,Thingamajig
341,1999-04-20,123.17,Kazoobob
342,2006-06-25,218.89,Kazoobob
343,2022-04-15,119.64,Widget
344,1999-07-06,262.12,Kazoobob
345,2018-02-20,153.92,Kazoobob
346,2009-07-06,139.03,Widget
347,1997-04-15,256.75,Thingamajig
348,2011-02-16,237.68,Kazoobob
349,2001-04-13,327.28,Widget
350,2012-08-01,308.65,Thingamajig
351,1998-12-10,158.61,Widget
352,2024-10-21,234.43,Doohickey
353,2019-04-25,186.53,Gadget
354,2008-01-24,123.21,Gadget
355,2023-10-18,335.09,Gadget
356,2014-11-07,266.75,Thingamajig
357,2018-06-23,292.32,Widget
358,2023-10-16,343.78,Kazoobob
359,2000-03-10,157.33,Widget
360,2015-06-17,56.28,Doohickey
361,2000-02-05,140.86,Gadget
362,2012-01-09,142.71,Kazoobob
363,2003-03-18,186.92,Kazoobob
364,2010-07-28,248.09,Kazoobob
365,2008-05-04,323.61,Gadget
366,2009-09-09,318.35,Thingamajig
367,2001-05-02,251.01,Doohickey
368,2001-05-24,118.21,Gadget
369,2005-10-22,233.06,Doohickey
370,2012-07-25,194.36,Widget
371,2022-01-31,321.40,Thingamajig
372,2022-12-19,58.92,Kazoobob
373,2023-01-17,54.35,Doohickey
374,2021-10-14,59.73,Gadget
375,2018-04-05,271.87,Doohickey
376,2008-01-22,108.38,Widget
377,2018-01-25,290.68,Thingamajig
378,2006-09-23,82.05,Thingamajig
379,2011-08-10,292.11,Thingamajig
380,2004-03-16,236.82,Widget
381,1999-07-15,106.62,Kazoobob
382,2000-07-09,226.52,Thingamajig
383,2007-04-15,192.30,Widget
384,2006-08-02,89.59,Doohickey
385,2004-05-23,242.57,Gadget
386,2023-12-25,149.98,Doohickey
387,2019-07-30,150.01,Thingamajig
388,1996-10-20,280.77,Thingamajig
389,2004-09-07,170.57,Thingamajig
390,2003-10-24,188.66,Thingamajig
391,2004-11-07,161.44,Widget
392,2001-01-14,167.66,Gadget
393,1999-07-12,249.81,Doohickey
394,2002-07-29,147.22,Thingamajig
