sale_id,sale_date,amount,product
0,2020-09-28,131.59,Thingamajig
1,2002-09-28,78.93,Kazoobob
2,2011-09-10,285.52,Doohickey
3,1998-12-05,266.06,Doohickey
4,2006-03-08,197.89,Widget
5,2025-01-02,94.69,Kazoobob
6,2013-09-24,233.48,Thingamajig
7,2020-08-04,182.19,Doohickey
8,2009-04-29,151.12,Gadget
9,2009-11-29,173.42,Thingamajig
10,2020-06-08,294.21,Kazoobob
11,1997-08-22,216.04,Thingamajig
12,2010-03-23,200.85,Widget
13,2017-11-24,322.84,Gadget
14,2000-09-18,67.90,Kazoobob
15,2009-03-30,76.43,Kazoobob
16,2019-04-24,94.53,Widget
17,2018-05-03,95.12,Kazoobob
18,2022-05-06,238.91,Kazoobob
19,1998-08-01,251.18,Thingamajig
20,2016-01-16,345.52,Doohickey
21,2021-11-01,223.10,Thingamajig
22,2014-01-09,335.10,Gadget
23,2013-09-29,327.48,Widget
24,2024-07-29,255.44,Doohickey
25,2001-10-26,213.15,Gadget
26,2004-09-04,238.34,Thingamajig
27,1999-02-22,265.47,Kazoobob
28,2019-03-26,312.59,Kazoobob
29,2004-07-14,90.16,Widget
30,2004-09-22,123.31,Gadget
31,2023-01-30,128.09,Doohickey
32,2023-06-02,234.53,Gadget
33,2023-04-16,152.86,Doohickey
34,2010-05-26,86.77,Thingamajig
35,2024-03-21,56.94,Doohickey
36,2008-06-18,185.48,Kazoobob
37,2013-06-05,70.70,Thingamajig
38,2021-05-29,54.66,Thingamajig
39,2016-12-24,296.60,Gadget
40,2024-10-22,159.55,Widget
41,2020-07-31,256.23,Kazoobob
42,2004-04-18,250.21,Doohickey
43,1997-10-18,163.19,Gadget
44,2023-02-27,95.96,Widget
45,2015-02-23,344.84,Thingamajig
46,1998-09-19,79.51,Thingamajig
47,2004-09-16,160.52,Widget
48,2022-08-23,347.64,Doohickey
49,2018-06-06,177.52,Gadget
50,2001-07-15,122.42,Kazoobob
51,2015-08-05,315.70,Thingamajig
52,2000-01-23,96.22,Kazoobob
53,2024-03-04,183.82,Kazoobob
54,1998-04-29,281.91,Kazoobob
55,2016-07-08,253.07,Thingamajig
56,2005-07-13,321.64,Kazoobob
57,2016-10-23,310.93,Widget
58,2020-02-28,171.38,Doohickey
59,2004-06-09,306.08,Thingamajig
60,2006-12-09,326.62,Doohickey
61,2015-06-14,135.93,Gadget
62,2016-07-26,139.68,Gadget
63,2000-12-15,307.13,Doohickey
64,2021-04-24,269.04,Thingamajig
65,2024-04-14,76.02,Thingamajig
66,2019-10-22,269.46,Gadget
67,2016-02-14,227.67,Gadget
68,2003-02-03,264.89,Gadget
69,2023-08-12,293.34,Gadget
70,2002-02-05,137.27,Thingamajig
71,1997-08-13,300.11,Thingamajig
72,2020-05-29,242.38,Gadget
73,2001-09-21,161.19,Thingamajig
74,2003-03-11,72.33,Kazoobob
75,2004-08-16,59.04,Kazoobob
76,2008-09-18,102.79,Thingamajig
77,1998-08-06,243.53,Widget
78,2020-02-28,207.90,Gadget
79,2006-09-03,85.65,Kazoobob
80,2017-06-03,83.87,Kazoobob
81,2009-12-25,51.34,Thingamajig
82,2001-05-09,106.54,Thingamajig
83,2019-01-06,179.78,Widget
84,2006-03-22,275.12,Thingamajig
85,1999-11-15,200.77,Gadget
86,2022-05-28,119.47,Widget
87,2017-05-21,111.24,Kazoobob
88,2019-04-08,243.48,Gadget
89,2001-08-18,275.66,Thingamajig
90,2016-01-17,180.75,Doohickey
91,2015-09-18,165.02,Kazoobob
92,1997-03-10,149.55,Kazoobob
93,2024-05-14,126.03,Gadget
94,2000-05-09,52.36,Doohickey
95,2004-04-16,112.56,Thingamajig
96,2023-05-17,138.03,Thingamajig
97,2010-11-02,335.40,Widget
98,2016-11-06,124.73,Doohickey
99,2003-07-23,135.19,Widget
100,2010-10-09,331.24,Widget
101,1998-02-28,239.92,Thingamajig
102,2007-12-22,278.57,Doohickey
103,2003-05-03,100.32,Gadget
104,2003-07-09,138.30,Widget
105,2005-04-29,60.15,Doohickey
106,2001-05-14,221.15,Widget
107,1997-05-12,265.18,Gadget
108,2021-08-30,232.04,Kazoobob
109,2010-11-27,184.16,Gadget
110,2009-08-12,93.48,Widget
111,2021-06-28,142.33,Widget
112,2004-01-26,249.51,Gadget
113,2021-02-04,244.37,Thingamajig
114,2008-05-12,98.07,Gadget
115,2007-03-30,248.63,Widget
116,2009-01-02,255.42,Gadget
117,1997-07-21,342.60,Widget
118,2019-11-30,168.10,Widget
119,2013-06-17,59.13,Widget
120,1997-09-25,214.26,Widget
121,1997-09-26,81.40,Doohickey
122,2009-06-08,113.52,Gadget
123,2008-12-12,101.71,Doohickey
124,2005-08-23,209.47,Thingamajig
125,2024-11-26,97.31,Gadget
126,2011-06-24,284.54,Doohickey
127,2024-03-03,141.32,Widget
128,2019-12-04,102.92,Kazoobob
129,2001-02-13,302.22,Doohickey
130,2007-08-27,214.76,Gadget
131,1999-10-27,120.58,Kazoobob
132,2018-12-03,106.09,Doohickey
133,2012-02-06,129.78,Kazoobob
134,2003-05-11,191.45,Kazoobob
135,2024-03-20,115.06,Thingamajig
136,2011-08-07,166.72,Thingamajig
137,2024-07-04,339.96,Doohickey
138,2001-11-27,320.45,Thingamajig
139,2002-05-20,197.71,Kazoobob
140,1998-12-21,76.05,Gadget
141,2021-04-09,262.92,Doohickey
142,2005-06-03,285.42,Widget
143,2008-03-22,191.41,Thingamajig
144,2002-02-13,202.58,Doohickey
145,2009-10-06,309.69,Doohickey
146,2015-07-23,259.30,Widget
147,1998-10-20,180.79,Widget
148,2021-07-24,265.67,Widget
149,1996-05-15,301.13,Thingamajig
150,2012-11-19,295.54,Thingamajig
151,2014-09-15,198.95,Widget
152,1997-03-08,136.81,Widget
