sale_id,sale_date,amount,product
0,2019-06-05,170.96,Doohickey
1,1997-04-24,116.30,Doohickey
2,2014-04-08,85.37,Widget
3,2003-10-01,261.85,Doohickey
4,2011-10-26,94.53,Kazoobob
5,2005-01-11,99.94,Doohickey
6,1997-04-06,54.75,Doohickey
7,2017-08-01,256.80,Gadget
8,2000-12-28,91.46,Widget
9,2021-07-15,104.51,Gadget
10,1996-10-12,141.09,Gadget
11,2020-10-24,326.84,Gadget
12,2003-08-09,284.97,Doohickey
13,2005-03-26,315.93,Gadget
14,2008-12-20,346.29,Widget
15,2013-01-22,146.06,Kazoobob
16,2013-06-27,165.64,Gadget
17,2003-11-24,147.99,Kazoobob
18,2001-04-16,285.93,Doohickey
19,2009-10-13,211.08,Widget
20,2019-12-01,323.10,Gadget
21,2003-10-28,97.43,Kazoobob
22,2009-08-21,96.12,Widget
23,2012-07-17,253.91,Gadget
24,2024-02-22,132.78,Kazoobob
25,2011-09-05,278.26,Doohickey
26,2014-01-15,60.96,Widget
27,1998-06-20,80.67,Gadget
28,2022-08-06,330.86,Widget
29,2015-11-25,291.78,Kazoobob
30,2001-01-04,127.51,Thingamajig
31,2015-01-20,286.46,Doohickey
32,1998-01-13,233.03,Kazoobob
33,2005-01-11,72.27,Widget
34,2004-03-09,112.53,Thingamajig
35,2015-06-17,101.02,Thingamajig
36,2006-02-26,106.45,Thingamajig
37,2024-10-17,178.29,Doohickey
38,2002-08-02,101.75,Thingamajig
39,2001-02-07,236.50,Doohickey
40,1997-04-24,259.66,Thingamajig
41,2018-03-12,104.79,Kazoobob
42,2023-05-15,173.28,Thingamajig
43,2001-02-21,66.82,Gadget
44,2017-12-06,214.81,Kazoobob
45,1998-05-14,337.62,Gadget
46,2011-12-12,67.46,Doohickey
47,2016-01-26,292.04,Thingamajig
48,2018-01-20,203.65,Widget
49,2003-01-27,250.30,Gadget
50,2016-05-26,137.10,Thingamajig
51,2005-06-27,94.41,Widget
52,2001-10-10,69.34,Kazoobob
53,2022-04-12,151.85,Gadget
54,2009-06-13,248.01,Kazoobob
55,2018-06-14,103.95,Doohickey
56,2013-03-21,122.24,Thingamajig
57,2012-04-21,67.37,Doohickey
58,2008-11-10,311.67,Gadget
59,2018-10-21,277.03,Doohickey
60,2012-12-23,304.70,Widget
61,2024-12-27,112.11,Gadget
62,2020-07-27,171.15,Kazoobob
63,2002-05-13,179.91,Thingamajig
64,2014-08-14,176.56,Thingamajig
65,1999-03-03,310.59,Gadget
66,2024-06-27,118.67,Thingamajig
67,2011-03-20,168.26,Kazoobob
68,2005-07-12,335.79,Thingamajig
69,1997-01-01,328.05,Gadget
70,2003-04-14,71.14,Kazoobob
71,2002-10-11,224.56,Gadget
72,2000-04-21,302.62,Thingamajig
73,2019-05-21,135.00,Gadget
74,2012-05-04,55.68,Doohickey
75,2016-03-27,94.53,Gadget
76,2000-08-21,173.87,Doohickey
77,2009-12-24,155.13,Doohickey
78,2010-05-31,321.83,Doohickey
79,2017-05-10,100.87,Thingamajig
80,2010-10-02,247.11,Doohickey
81,2013-04-11,116.33,Thingamajig
82,2014-08-23,299.43,Kazoobob
83,2009-04-26,75.05,Gadget
84,2012-11-22,80.97,Kazoobob
85,2009-02-06,97.23,Widget
86,2023-10-12,260.44,Thingamajig
87,2016-03-01,76.63,Thingamajig
88,2020-05-23,173.37,Doohickey
89,2018-12-14,133.25,Gadget
90,2019-02-06,143.78,Thingamajig
91,1997-12-29,120.44,Doohickey
92,2022-08-22,144.79,Thingamajig
93,2006-06-25,301.87,Doohickey
94,2022-11-17,226.04,Doohickey
95,1999-02-09,222.31,Doohickey
96,2007-05-15,73.52,Kazoobob
97,2015-01-18,135.81,Widget
98,2009-05-19,55.12,Widget
99,1998-03-18,80.45,Kazoobob
100,2024-07-22,116.20,Gadget
101,1999-02-22,203.98,Gadget
102,2021-07-24,207.25,Gadget
103,2004-07-05,347.28,Thingamajig
104,2021-05-23,122.72,Doohickey
105,2024-08-22,113.09,Doohickey
106,2010-10-04,161.33,Doohickey
107,1997-06-07,299.69,Gadget
108,2013-07-28,157.83,Widget
109,2012-01-10,278.33,Gadget
110,1999-06-01,64.61,Thingamajig
111,2012-07-16,114.16,Doohickey
112,2007-06-09,208.48,Kazoobob
113,2021-05-03,224.17,Thingamajig
114,2006-09-08,292.56,Widget
115,2022-07-12,261.90,Thingamajig
116,2016-11-02,70.90,Doohickey
117,2011-12-28,230.52,Doohickey
118,2022-12-15,70.00,Doohickey
119,2004-01-26,237.40,Gadget
120,2006-02-25,338.94,Gadget
121,2020-02-29,171.37,Thingamajig
122,2006-01-12,260.07,Thingamajig
123,2012-08-09,59.68,Gadget
124,2003-03-10,254.07,Widget
125,2004-03-15,305.90,Thingamajig
126,2008-12-04,165.48,Gadget
127,2005-05-26,185.74,Doohickey
128,2003-11-04,161.84,Gadget
129,2016-03-30,347.22,Gadget
130,2012-05-28,317.36,Kazoobob
131,2022-01-14,120.19,Gadget
132,2015-07-20,104.26,Gadget
133,2020-11-22,275.17,Kazoobob
134,2009-08-05,208.42,Thingamajig
135,2019-08-31,231.78,Gadget
136,2007-09-22,134.13,Doohickey
137,1998-04-06,312.94,Kazoobob
138,2016-04-20,280.34,Widget
139,2005-02-07,100.51,Gadget
140,2012-10-26,134.39,Gadget
141,2002-06-13,112.12,Kazoobob
142,2006-03-16,140.03,Gadget
143,2009-07-20,208.95,Kazoobob
144,2020-09-11,176.92,Widget
145,2023-07-03,175.05,Widget
146,2002-07-18,327.74,Gadget
147,2002-01-21,320.56,Gadget
148,1999-09-02,248.62,Thingamajig
149,2006-03-26,137.11,Doohickey
150,2008-06-26,339.94,Thingamajig
151,2010-02-17,246.27,Thingamajig
152,2001-07-11,65.10,Widget
153,1999-02-23,326.08,Thingamajig
154,2005-12-29,110.65,Kazoobob
155,2008-03-25,168.21,Thingamajig
156,1998-01-07,298.26,Kazoobob
157,2018-11-25,339.11,Thingamajig
158,2008-06-01,220.68,Gadget
159,2007-01-14,256.66,Doohickey
160,2005-12-08,180.16,Doohickey
161,2000-02-14,281.77,Kazoobob
162,2020-07-20,67.91,Doohickey
163,2015-07-16,102.51,Thingamajig
164,2013-05-06,124.32,Doohickey
165,2006-05-10,163.03,Widget
166,2012-08-11,228.85,Thingamajig
167,2021-11-26,61.33,Widget
168,2014-12-12,257.89,Gadget
169,2003-09-19,167.27,Widget
170,2007-04-07,331.51,Gadget
171,2016-01-10,348.52,Thingamajig
172,2008-04-23,108.46,Widget
173,2000-10-19,204.28,Doohickey
174,2024-10-28,249.55,Kazoobob
175,2017-01-31,120.47,Kazoobob
176,2007-10-13,81.39,Kazoobob
177,2001-02-02,60.96,Kazoobob
178,2017-08-19,287.87,Gadget
179,1997-03-27,124.66,Gadget
180,2015-03-26,84.01,Widget
181,2008-12-29,253.65,Widget
182,2003-04-11,159.88,Kazoobob
183,2015-12-02,151.49,Thingamajig
184,2005-05-26,233.57,Thingamajig
185,2022-05-21,256.49,Widget
186,2021-09-26,228.15,Widget
187,1997-03-18,163.57,Kazoobob
188,2016-05-07,86.10,Thingamajig
189,1997-06-24,100.49,Kazoobob
190,2014-01-29,349.89,Gadget
191,1997-03-20,70.04,Widget
192,2005-06-02,142.86,Doohickey
193,2018-10-17,168.95,Doohickey
194,2003-08-12,322.76,Doohickey
195,2014-09-28,261.35,Doohickey
196,1998-10-24,59.69,Widget
197,2016-06-07,127.95,Gadget
198,1998-03-17,247.00,Kazoobob
199,2005-05-25,184.25,Kazoobob
200,2020-01-24,340.56,Doohickey
201,1997-05-27,207.05,Gadget
202,2024-09-03,122.56,Thingamajig
203,2019-10-26,304.67,Kazoobob
204,1998-09-29,308.96,Widget
205,2018-06-02,64.18,Gadget
206,2000-01-25,76.33,Gadget
207,2024-08-10,184.01,Gadget
208,2006-03-08,272.71,Thingamajig
209,2004-10-07,90.67,Widget
210,2007-02-26,182.18,Doohickey
211,2010-06-04,123.59,Thingamajig
212,2006-03-13,194.67,Widget
213,2021-10-08,191.87,Doohickey
214,2009-01-13,186.42,Doohickey
215,1997-03-31,274.88,Kazoobob
216,2022-03-15,188.29,Thingamajig
217,2013-06-01,178.55,Kazoobob
218,2020-05-22,52.22,Doohickey
219,1999-06-12,323.82,Thingamajig
220,2010-09-13,165.15,Doohickey
221,2014-06-28,181.95,Doohickey
222,2021-07-03,237.02,Thingamajig
223,2000-02-15,344.06,Gadget
224,2021-08-29,136.76,Gadget
225,2009-06-14,211.38,Gadget
226,2021-11-01,54.10,Thingamajig
227,2001-11-27,285.36,Kazoobob
228,2012-05-31,285.69,Gadget
229,2015-12-07,89.35,Gadget
230,2014-04-06,83.58,Widget
231,1996-08-22,145.71,Thingamajig
232,2002-08-21,247.59,Widget
233,2018-10-05,61.32,Gadget
234,2022-12-23,53.83,Kazoobob
235,2024-12-23,59.11,Kazoobob
236,2005-07-27,129.43,Doohickey
237,2005-10-22,334.77,Thingamajig
238,2019-09-15,306.39,Doohickey
239,2000-06-04,231.96,Thingamajig
240,1996-06-04,54.18,Thingamajig
241,2005-07-13,100.78,Thingamajig
242,2019-05-25,187.28,Thingamajig
243,2016-02-21,219.41,Widget
244,2008-06-11,81.20,Kazoobob
245,2011-08-18,156.99,Widget
246,2016-07-06,66.10,Kazoobob
247,2005-04-29,300.29,Widget
248,2001-04-24,106.17,Widget
249,2013-06-26,198.25,Doohickey
250,2012-05-03,265.31,Widget
251,2001-03-26,118.81,Gadget
252,2001-03-12,133.59,Kazoobob
253,2014-08-11,183.24,Kazoobob
254,2019-11-24,305.81,Kazoobob
255,2002-07-25,304.38,Doohickey
256,2016-12-01,98.51,Thingamajig
257,2008-09-07,282.01,Doohickey
258,1999-08-13,231.21,Gadget
259,2019-10-10,324.61,Doohickey
260,2024-11-20,213.15,Widget
261,2008-01-23,141.63,Gadget
262,2011-01-27,94.04,Widget
263,2009-01-22,239.60,Gadget
264,2012-05-12,138.15,Thingamajig
265,2000-08-16,135.28,Doohickey
266,2018-11-10,145.62,Doohickey
267,2008-01-25,270.64,Kazoobob
268,2022-12-25,148.56,Doohickey
269,2004-10-02,59.23,Doohickey
270,1998-06-02,313.08,Thingamajig
271,2005-01-22,107.83,Thingamajig
272,2000-09-23,95.37,Thingamajig
273,2013-12-30,62.82,Doohickey
274,2012-10-03,267.98,Kazoobob
275,2016-08-14,252.24,Thingamajig
276,1999-06-20,311.39,Widget
277,2000-06-22,74.68,Doohickey
278,2020-12-11,222.65,Kazoobob
279,2019-11-19,129.47,Gadget
280,1999-02-17,165.44,Kazoobob
281,2001-05-17,323.70,Widget
282,2001-04-24,224.73,Thingamajig
283,1999-01-07,185.83,Gadget
284,2004-01-10,313.36,Widget
285,2002-07-10,164.49,Doohickey
286,2019-05-15,341.67,Kazoobob
287,2023-11-20,104.54,Gadget
288,2020-02-25,245.82,Thingamajig
289,2018-02-21,172.14,Gadget
290,2004-02-13,110.46,Widget
291,2007-04-04,168.54,Gadget
292,2013-02-03,66.72,Gadget
293,2016-07-31,133.36,Doohickey
294,2000-04-04,245.69,Doohickey
295,1996-06-19,163.54,Gadget
296,2006-12-23,114.45,Thingamajig
297,2003-08-04,100.99,Widget
298,2004-05-06,272.77,Thingamajig
299,2015-06-28,281.24,Gadget
300,2008-09-08,317.16,Widget
301,1999-06-15,72.21,Gadget
302,2006-10-17,339.51,Thingamajig
303,2005-05-02,226.18,Widget
304,2020-06-17,80.16,Thingamajig
305,2004-05-18,254.16,Doohickey
306,2004-03-23,155.91,Thingamajig
307,2003-08-03,314.01,Kazoobob
308,2016-12-20,333.48,Kazoobob
309,2002-01-24,156.41,Gadget
310,1999-09-08,304.41,Widget
311,1996-05-11,340.74,Widget
312,2009-04-13,342.20,Widget
313,2013-12-27,136.28,Widget
314,2002-09-17,144.06,Kazoobob
315,2021-03-24,141.86,Thingamajig
316,1998-12-19,308.40,Doohickey
317,2011-09-03,245.46,Thingamajig
318,2003-08-17,207.38,Gadget
319,2012-10-06,166.95,Widget
320,2005-03-11,63.08,Thingamajig
321,2014-02-15,98.57,Doohickey
322,2024-12-02,99.75,Thingamajig
323,2008-09-18,265.19,Thingamajig
324,2006-03-19,83.37,Doohickey
325,1996-07-25,249.02,Doohickey
326,2021-09-14,203.15,Gadget
327,1999-12-06,303.05,Doohickey
328,2019-02-12,278.21,Kazoobob
329,2001-07-10,187.39,Widget
330,2015-02-01,274.81,Widget
331,2020-06-05,90.68,Thingamajig
332,2008-05-10,294.57,Doohickey
333,2002-11-22,276.81,Gadget
334,2000-06-02,143.02,Kazoobob
335,2019-01-16,65.13,Kazoobob
336,2020-07-18,274.87,Doohickey
337,2003-10-08,123.06,Widget
338,2007-09-10,149.10,Doohickey
339,2013-10-20,319.30,Gadget
340,2015-08-19,239.08,Thingamajig
341,2014-08-22,56.66,Thingamajig
342,2002-07-25,280.62,Gadget
343,2019-05-02,336.99,Doohickey
344,1996-08-17,234.94,Gadget
345,2017-11-26,161.39,Thingamajig
346,1996-09-07,89.47,Doohickey
347,2019-04-10,175.30,Doohickey
348,2003-09-23,132.71,Gadget
349,2024-08-17,179.95,Widget
350,1997-10-05,176.08,Widget
351,2018-08-23,280.64,Gadget
352,2007-08-28,343.40,Thingamajig
353,2024-06-12,183.04,Widget
354,2015-11-21,321.29,Kazoobob
355,2013-02-27,134.35,Kazoobob
356,2018-04-06,210.12,Kazoobob
357,2016-10-08,77.73,Gadget
358,2014-11-18,334.41,Gadget
359,2004-07-29,129.97,Gadget
360,2009-07-18,292.12,Kazoobob
361,2002-07-13,328.80,Widget
362,2020-05-31,62.85,Gadget
363,2001-08-06,218.43,Thingamajig
364,2006-07-14,332.02,Gadget
365,2014-12-26,86.56,Gadget
366,2017-07-11,101.66,Kazoobob
367,2015-12-21,174.11,Gadget
368,2006-10-28,85.12,Kazoobob
369,2006-05-13,309.03,Doohickey
370,2022-10-18,259.98,Thingamajig
371,2019-11-10,108.76,Thingamajig
372,2019-03-19,85.57,Doohickey
373,2023-05-03,82.54,Doohickey
374,2018-11-21,53.60,Thingamajig
375,1996-11-18,285.07,Kazoobob
376,2010-03-27,206.37,Thingamajig
377,2000-02-04,246.14,Widget
378,2017-11-20,240.94,Widget
379,2009-12-19,82.76,Widget
380,2000-06-21,221.24,Widget
381,2023-09-26,248.64,Gadget
382,2006-06-02,154.15,Thingamajig
383,1998-12-27,214.92,Thingamajig
384,2019-06-06,66.94,Thingamajig
385,2017-05-29,166.25,Kazoobob
386,2003-12-31,239.01,Kazoobob
387,2005-03-02,314.86,Kazoobob
388,2015-12-14,127.64,Doohickey
389,2010-03-27,213.63,Gadget
390,2020-02-02,321.56,Kazoobob
391,2022-12-29,280.99,Gadget
392,2010-08-22,105.34,Gadget
393,2010-01-29,53.32,Kazoobob
394,2018-11-21,170.43,Gadget
395,2016-11-27,188.71,Kazoobob
396,2017-01-03,318.57,Widget
397,1997-12-26,269.25,Thingamajig
398,2004-10-26,115.77,Doohickey
399,2009-03-23,70.91,Kazoobob
400,2003-10-10,129.59,Kazoobob
401,2020-07-15,222.12,Thingamajig
402,2016-11-15,98.02,Kazoobob
403,1997-07-17,313.38,Doohickey
404,2002-01-26,260.12,Kazoobob
405,2017-12-03,115.32,Widget
406,2012-02-21,225.43,Widget
407,1996-08-04,174.20,Widget
408,2000-01-08,216.88,Widget
409,2016-09-01,112.58,Gadget
410,1997-06-26,54.13,Gadget
411,2008-06-11,177.24,Widget
412,2020-12-28,246.87,Thingamajig
413,2013-12-07,104.79,Doohickey
414,1997-03-13,278.99,Thingamajig
415,2019-08-29,65.36,Kazoobob
416,2005-04-04,202.51,Doohickey
417,2015-08-15,260.02,Widget
418,2012-04-03,151.99,Widget
419,1996-06-23,244.45,Kazoobob
420,2018-06-03,70.67,Widget
421,2021-11-15,126.53,Gadget
422,1997-04-14,204.95,Widget
423,2010-08-31,311.68,Doohickey
424,2016-10-17,102.81,Thingamajig
425,2003-05-25,163.47,Thingamajig
426,2001-12-21,108.99,Gadget
427,2014-04-21,328.79,Widget
428,2007-01-02,233.04,Gadget
429,2013-08-12,134.79,Kazoobob
430,2015-01-01,220.75,Widget
431,1998-09-15,341.85,Kazoobob
432,2011-01-26,86.60,Doohickey
433,2000-08-12,346.11,Gadget
434,2017-05-31,224.64,Kazoobob
435,2019-01-08,134.43,Kazoobob
436,2024-01-29,57.16,Widget
437,2015-06-15,294.66,Kazoobob
438,2006-03-29,194.04,Doohickey
439,2001-06-28,345.26,Kazoobob
440,2020-11-14,302.62,Doohickey
441,2007-06-10,199.52,Widget
442,2014-01-20,114.13,Thingamajig
443,1999-01-15,138.90,Widget
444,2004-05-05,107.15,Gadget
445,1998-11-24,229.18,Thingamajig
446,1998-12-02,70.09,Doohickey
447,2008-08-02,262.86,Doohickey
448,2004-11-26,73.51,Doohickey
449,2007-10-03,346.08,Widget
450,1996-11-19,298.61,Thingamajig
451,2013-03-03,130.22,Doohickey
452,1997-09-26,76.71,Gadget
453,2019-01-31,98.24,Thingamajig
454,2019-03-04,75.48,Kazoobob
455,2000-11-15,164.53,Gadget
456,2024-04-28,304.11,Doohickey
457,2008-01-02,67.89,Widget
458,1997-11-18,226.87,Doohickey
459,2002-08-16,70.34,Gadget
460,2022-03-24,98.61,Kazoobob
461,2023-10-16,277.77,Widget
462,2013-02-08,275.21,Gadget
463,2017-05-05,66.49,Gadget
464,2021-11-28,136.15,Doohickey
465,2020-03-10,320.20,Doohickey
466,2008-10-31,129.49,Widget
467,2022-04-08,156.47,Doohickey
468,2016-07-28,161.29,Doohickey
469,2023-05-25,76.76,Widget
470,2000-11-29,273.10,Doohickey
471,2021-06-01,239.73,Kazoobob
472,2002-07-06,235.21,Doohickey
473,2013-08-10,209.61,Thingamajig
474,2009-09-30,226.74,Doohickey
475,2016-03-22,246.68,Doohickey
476,2018-12-12,168.45,Gadget
477,2015-11-21,167.94,Thingamajig
478,2011-07-17,315.58,Gadget
479,2014-02-08,80.38,Doohickey
480,2021-04-23,262.18,Doohickey
481,2004-12-25,156.11,Thingamajig
482,2013-09-06,131.06,Gadget
483,2011-08-27,229.11,Kazoobob
484,2016-02-22,286.69,Doohickey
485,1996-08-19,320.97,Thingamajig
486,2022-11-10,256.32,Doohickey
487,2018-03-17,307.31,Widget
488,2012-08-15,274.15,Doohickey
489,2023-12-16,349.18,Widget
490,2002-04-07,178.22,Doohickey
491,2016-03-05,293.31,Doohickey
492,2011-04-30,254.90,Widget
493,1999-03-21,150.87,Kazoobob
494,2004-10-19,243.66,Thingamajig
495,2024-04-16,284.60,Kazoobob
496,2010-07-17,289.23,Doohickey
497,2000-06-15,344.74,Kazoobob
498,2013-05-23,78.97,Gadget
499,2004-10-20,183.44,Kazoobob
500,2014-03-07,348.15,Thingamajig
501,1998-09-07,255.58,Doohickey
502,2011-02-09,148.80,Gadget
503,2009-02-02,232.03,Widget
504,2001-06-16,230.87,Gadget
505,2015-03-26,257.10,Kazoobob
506,1997-07-17,96.63,Thingamajig
507,2020-09-11,80.03,Widget
508,1997-09-21,307.71,Gadget
509,2002-08-06,180.26,Gadget
510,2011-12-01,148.76,Thingamajig
511,2009-08-06,152.70,Gadget
512,2019-12-19,253.04,Kazoobob
513,1998-09-16,119.98,Widget
514,2003-01-23,155.72,Widget
515,2015-01-08,123.67,Gadget
516,1997-04-09,262.49,Gadget
517,2010-08-28,188.29,Doohickey
518,2024-12-24,230.02,Gadget
519,2008-08-27,245.79,Doohickey
520,2020-12-14,348.48,Kazoobob
521,2015-01-17,80.52,Gadget
522,2001-04-09,95.70,Kazoobob
523,1996-09-03,320.65,Thingamajig
524,2007-04-02,101.85,Doohickey
525,2009-08-11,80.28,Widget
526,2000-02-23,186.31,Widget
527,2003-07-30,203.70,Doohickey
528,2013-04-09,121.19,Doohickey
529,2018-07-22,126.92,Gadget
530,2008-09-11,131.61,Kazoobob
531,2022-06-12,336.50,Thingamajig
532,2012-06-11,195.77,Gadget
533,2009-08-24,136.06,Kazoobob
534,2006-11-29,249.25,Gadget
535,2016-10-12,170.14,Kazoobob
536,2010-07-14,185.92,Kazoobob
537,2011-12-18,187.21,Gadget
538,2011-01-09,287.57,Kazoobob
539,2020-01-13,173.24,Doohickey
540,2000-05-03,261.63,Gadget
541,2014-07-08,205.71,Doohickey
542,2022-11-11,345.82,Kazoobob
543,2014-11-21,164.78,Thingamajig
544,2012-04-06,200.60,Thingamajig
545,1999-01-20,66.05,Thingamajig
546,2005-10-19,168.64,Thingamajig
547,2015-02-25,135.65,Thingamajig
548,2013-03-13,116.85,Doohickey
549,2006-01-23,103.13,Thingamajig
550,1997-03-18,88.82,Kazoobob
551,2004-02-26,100.11,Kazoobob
552,2020-05-15,239.92,Widget
553,2007-01-20,346.35,Kazoobob
554,2002-12-06,246.56,Doohickey
555,2014-10-07,59.29,Thingamajig
556,1997-04-22,93.33,Thingamajig
557,1999-05-10,94.20,Doohickey
558,2013-07-13,207.35,Widget
559,2010-07-12,299.39,Doohickey
560,1997-11-02,310.78,Widget
561,1998-03-22,110.45,Thingamajig
562,2023-06-28,273.81,Gadget
563,2011-11-20,346.18,Thingamajig
564,2022-08-27,250.39,Widget
565,2024-06-06,100.66,Thingamajig
566,2019-03-07,168.66,Thingamajig
567,2011-01-21,348.63,Kazoobob
568,2024-10-09,139.12,Kazoobob
569,2017-01-17,59.60,Kazoobob
570,2002-07-24,343.32,Widget
571,2022-07-28,140.78,Thingamajig
572,1996-10-05,347.60,Widget
573,2009-11-23,172.37,Gadget
574,2024-07-15,327.39,Widget
575,2021-04-24,59.41,Kazoobob
576,2012-08-23,258.54,Doohickey
577,2022-12-08,297.70,Kazoobob
578,1996-09-07,349.03,Doohickey
579,2004-05-08,55.54,Thingamajig
580,2018-12-01,294.46,Doohickey
581,2010-03-24,269.54,Kazoobob
582,2019-09-11,305.70,Thingamajig
583,2005-05-14,135.02,Doohickey
584,2006-08-16,169.74,Kazoobob
585,2024-09-16,188.06,Kazoobob
586,1997-03-02,223.67,Thingamajig
587,2003-11-15,199.60,Gadget
588,2023-09-11,117.80,Widget
589,2020-01-17,180.58,Widget
590,1999-10-18,208.96,Thingamajig
591,2018-10-27,330.58,Kazoobob
592,2002-06-28,59.84,Widget
593,2022-03-18,138.71,Widget
594,2006-08-08,273.99,Kazoobob
595,2009-07-05,133.16,Thingamajig
596,2006-04-13,156.18,Gadget
597,1997-12-30,334.58,Thingamajig
598,2016-07-23,234.13,Gadget
599,1999-05-31,96.01,Kazoobob
600,1997-04-13,146.72,Thingamajig
601,2003-11-23,223.99,Kazoobob
602,2005-07-23,160.62,Thingamajig
603,2023-03-07,147.97,Kazoobob
604,2021-06-24,218.39,Gadget
605,2020-01-28,342.23,Doohickey
606,2004-08-31,175.16,Thingamajig
607,2004-09-07,217.45,Widget
608,2023-10-19,123.02,Widget
609,2021-08-07,210.39,Kazoobob
610,2001-09-28,342.11,Kazoobob
611,2002-10-16,142.12,Kazoobob
612,2001-10-08,270.72,Thingamajig
613,2008-03-13,261.99,Widget
614,2007-01-09,105.71,Gadget
615,2004-03-03,270.89,Kazoobob
616,2024-03-25,267.18,Widget
617,2012-06-03,342.92,Doohickey
618,2005-02-01,234.85,Kazoobob
619,2024-11-13,127.86,Thingamajig
620,2008-10-02,297.71,Kazoobob
621,2011-09-03,163.16,Widget
622,2017-07-29,317.98,Kazoobob
623,2007-10-13,244.01,Doohickey
624,1999-01-16,310.17,Gadget
625,2003-08-10,306.71,Gadget
626,2002-02-24,326.56,Widget
627,2019-01-31,112.94,Widget
628,2021-01-29,140.68,Gadget
629,2007-07-31,83.72,Kazoobob
630,2003-08-08,308.35,Gadget
631,2018-01-14,137.08,Kazoobob
632,2005-10-19,301.50,Kazoobob
633,2022-10-10,145.95,Kazoobob
634,1997-03-18,275.19,Gadget
635,2005-12-25,108.08,Doohickey
636,2000-08-18,135.10,Doohickey
637,2015-05-04,59.86,Widget
638,2005-03-03,254.44,Kazoobob
639,2010-12-16,122.08,Doohickey
640,2024-04-11,154.89,Thingamajig
641,2001-12-16,323.29,Gadget
642,2003-11-01,182.54,Gadget
643,2003-03-28,209.22,Gadget
644,2017-07-31,96.85,Doohickey
645,2006-04-14,202.79,Kazoobob
646,2003-12-13,99.64,Gadget
647,2004-01-12,148.34,Doohickey
648,1998-09-23,252.30,Gadget
649,2022-06-25,335.66,Gadget
650,2004-04-04,331.63,Kazoobob
651,2004-10-28,155.69,Kazoobob
652,2010-02-05,100.01,Gadget
653,2005-11-03,284.39,Kazoobob
654,2003-11-20,209.03,Thingamajig
655,2002-09-21,77.95,Doohickey
656,2010-10-28,53.28,Thingamajig
657,2004-05-18,92.75,Doohickey
658,2010-09-08,181.59,Widget
659,1996-12-01,191.63,Gadget
660,1998-04-11,81.16,Gadget
661,2002-11-11,166.79,Widget
662,2017-07-13,306.16,Doohickey
663,2006-07-17,300.06,Thingamajig
664,2012-11-01,147.10,Gadget
665,1999-03-13,222.65,Thingamajig
666,2014-11-25,158.67,Doohickey
667,1999-06-24,70.11,Doohickey
668,2007-07-21,57.76,Kazoobob
669,1997-04-30,253.84,Widget
670,1997-01-28,206.82,Doohickey
671,2010-07-14,293.48,Widget
672,2018-03-31,65.85,Kazoobob
673,2018-01-04,60.30,Widget
674,2004-03-21,345.05,Widget
675,2007-01-24,195.04,Kazoobob
676,2021-12-08,316.49,Kazoobob
