sale_id,sale_date,amount,product
0,2015-07-09,237.86,Kazoobob
1,2015-07-13,302.37,Kazoobob
2,1999-03-16,84.90,Kazoobob
3,2014-09-20,323.97,Gadget
4,1997-04-03,282.21,Gadget
5,2011-03-03,197.88,Widget
6,2014-06-11,266.41,Kazoobob
7,2019-04-23,347.16,Widget
8,2003-09-06,279.52,Doohickey
9,2015-06-06,330.65,Thingamajig
10,2001-03-25,84.13,Kazoobob
11,2022-08-29,283.44,Widget
12,2003-06-14,156.23,Gadget
13,2005-05-30,154.18,Gadget
14,2005-10-16,315.82,Gadget
15,1997-01-01,297.11,Widget
16,1998-03-29,255.36,Widget
17,2002-04-10,159.28,Doohickey
18,2017-12-07,333.17,Doohickey
19,1999-04-19,247.58,Doohickey
20,2020-06-21,56.11,Widget
21,2007-03-20,220.44,Gadget
22,2005-11-23,230.69,Thingamajig
23,1997-11-14,238.88,Kazoobob
24,2005-04-16,109.59,Thingamajig
25,2016-12-18,244.50,Gadget
26,2013-03-10,336.62,Gadget
27,2007-10-11,75.58,Doohickey
28,2023-05-17,115.37,Kazoobob
29,2018-07-02,109.25,Thingamajig
30,2006-12-08,346.74,Widget
31,2013-10-09,179.43,Thingamajig
32,1997-02-20,161.54,Kazoobob
33,2012-04-23,278.33,Gadget
34,2019-12-19,108.34,Kazoobob
35,2007-03-11,319.89,Doohickey
36,1998-04-21,72.31,Doohickey
37,2008-06-21,144.49,Kazoobob
38,2014-01-01,88.25,Doohickey
39,2014-07-11,83.97,Doohickey
40,2002-03-18,140.39,Thingamajig
41,2008-09-19,235.91,Gadget
42,2015-05-08,300.66,Doohickey
43,1999-07-05,89.94,Gadget
44,2017-02-22,349.70,Thingamajig
45,2001-04-29,243.74,Widget
46,2012-03-01,259.81,Doohickey
47,2017-01-30,225.57,Doohickey
48,2010-12-15,331.20,Gadget
49,2003-01-10,165.93,Kazoobob
50,2009-09-02,223.30,Kazoobob
51,2011-05-11,224.62,Gadget
52,2018-12-27,200.41,Widget
53,2004-06-29,346.44,Thingamajig
54,2022-07-14,270.30,Widget
55,2015-11-01,179.01,Thingamajig
56,2001-06-13,243.95,Doohickey
57,2005-03-02,209.77,Gadget
58,2009-10-25,186.96,Gadget
59,2008-10-11,102.26,Doohickey
60,1998-01-09,96.67,Doohickey
61,2024-04-14,83.07,Widget
62,2018-02-18,237.16,Widget
63,2014-11-11,180.43,Widget
64,2019-12-23,78.15,Thingamajig
65,1997-06-05,150.61,Widget
66,2024-03-14,65.40,Thingamajig
67,2018-09-01,293.47,Kazoobob
68,2020-03-11,305.76,Widget
69,2011-12-28,142.45,Thingamajig
70,1997-05-06,344.93,Thingamajig
71,2024-05-31,160.09,Kazoobob
72,2019-05-11,55.91,Gadget
73,2017-02-25,239.72,Gadget
74,2015-08-09,339.55,Thingamajig
75,2019-01-04,64.43,Kazoobob
76,2014-09-12,210.28,Gadget
77,2020-10-14,65.15,Widget
78,2001-05-21,298.30,Widget
79,1998-09-03,72.82,Thingamajig
