sale_id,sale_date,amount,product
0,2004-01-04,99.26,Gadget
1,2007-11-26,301.08,Doohickey
2,2015-10-13,135.03,Doohickey
3,1998-04-20,220.78,Widget
4,2005-12-08,206.30,Doohickey
5,2007-07-21,289.59,Kazoobob
6,2009-11-28,84.20,Widget
7,2006-12-02,336.27,Widget
8,2008-02-05,83.18,Thingamajig
9,2008-04-25,73.43,Widget
10,2015-04-30,133.16,Doohickey
11,2016-09-11,233.45,Thingamajig
12,2015-11-12,334.28,Gadget
13,1999-08-25,130.44,Kazoobob
14,2015-05-30,129.44,Kazoobob
15,2023-04-28,127.55,Thingamajig
16,2007-10-12,290.07,Widget
17,2023-01-25,120.09,Kazoobob
18,2021-07-24,145.89,Kazoobob
19,2017-02-12,319.58,Doohickey
20,2018-03-30,198.77,Doohickey
21,2023-08-06,265.13,Widget
22,2002-05-16,285.05,Doohickey
23,2014-11-25,76.53,Gadget
24,2011-08-15,159.65,Kazoobob
25,2002-06-03,58.56,Doohickey
26,2016-05-19,131.96,Kazoobob
27,1997-05-01,72.15,Kazoobob
28,2022-06-02,179.75,Thingamajig
29,2007-03-29,235.08,Widget
30,2019-08-15,63.63,Thingamajig
31,2016-10-31,333.59,Thingamajig
32,2001-08-29,313.13,Thingamajig
33,2002-08-01,210.33,Thingamajig
34,2010-06-04,76.37,Widget
35,2006-06-26,131.15,Widget
36,2014-12-19,164.76,Gadget
37,2003-01-07,335.05,Gadget
38,2000-09-13,258.20,Thingamajig
39,2018-03-28,190.23,Doohickey
40,2008-09-01,185.06,Gadget
41,2021-04-17,276.44,Widget
42,2004-11-13,163.05,Kazoobob
43,2019-02-04,295.01,Gadget
44,2002-01-01,309.04,Thingamajig
45,2004-01-24,266.46,Kazoobob
46,2015-03-22,268.62,Thingamajig
47,2017-03-28,261.01,Widget
48,2002-04-13,60.10,Widget
49,2018-06-21,289.26,Gadget
50,1998-02-02,344.15,Doohickey
51,1999-06-05,253.74,Widget
52,2000-02-02,318.48,Widget
53,2024-03-15,283.77,Thingamajig
54,2004-07-02,238.35,Gadget
55,1996-12-27,206.93,Widget
56,2004-08-26,240.47,Widget
57,2017-06-11,143.52,Gadget
58,2002-05-24,232.59,Widget
59,2005-07-04,169.00,Doohickey
