sale_id,sale_date,amount,product
0,2018-12-17,284.89,Thingamajig
1,1996-06-18,144.53,Thingamajig
2,1996-12-29,124.02,Widget
3,2000-10-26,57.22,Thingamajig
4,2014-05-30,214.74,Widget
5,2004-02-22,161.50,Widget
6,2006-09-14,143.98,Gadget
7,1997-08-25,99.88,Thingamajig
8,2011-08-12,194.37,Gadget
9,2001-04-15,65.60,Gadget
10,2012-09-22,83.63,Gadget
11,2021-06-13,191.90,Kazoobob
12,2018-04-21,276.04,Thingamajig
13,2019-12-02,117.93,Kazoobob
14,2014-01-26,194.57,Thingamajig
15,2019-02-09,138.75,Widget
16,2018-02-02,335.18,Thingamajig
17,2012-03-22,158.62,Thingamajig
18,2022-10-05,294.83,Kazoobob
19,2011-08-19,291.41,Widget
20,2020-09-18,164.48,Doohickey
21,2006-07-26,186.76,Doohickey
22,2007-11-19,180.15,Widget
23,2011-01-30,153.46,Thingamajig
24,1999-06-18,305.61,Doohickey
25,2018-09-17,112.31,Doohickey
26,1998-09-12,335.37,Widget
27,2003-08-14,311.73,Kazoobob
28,2020-04-15,283.55,Thingamajig
29,2024-12-21,156.23,Thingamajig
30,2013-11-20,339.74,Widget
31,2011-03-13,347.99,Gadget
32,2016-05-30,280.04,Gadget
33,2016-04-27,128.91,Widget
34,2000-03-13,119.49,Kazoobob
35,1999-08-15,217.00,Widget
36,2023-05-09,98.81,Doohickey
37,2021-09-03,109.37,Gadget
38,2025-01-03,126.00,Gadget
39,1999-05-17,189.28,Widget
40,2003-12-07,294.06,Widget
41,2022-08-31,139.76,Thingamajig
42,2020-04-17,134.16,Widget
43,2011-11-21,190.08,Thingamajig
44,2010-07-25,185.18,Doohickey
45,2010-01-01,240.90,Widget
46,2009-10-27,192.79,Gadget
47,2019-09-29,174.10,Doohickey
48,1997-05-30,293.16,Doohickey
49,2013-11-24,210.82,Doohickey
50,2023-02-24,346.05,Gadget
51,2017-05-23,303.30,Gadget
52,2004-12-10,286.94,Widget
53,2007-01-04,193.96,Kazoobob
54,2000-11-26,255.39,Thingamajig
55,2002-04-30,175.02,Thingamajig
56,2024-06-27,110.39,Doohickey
57,2016-02-09,290.85,Widget
58,2012-02-01,252.27,Thingamajig
59,2000-03-27,223.85,Gadget
60,1999-11-16,274.75,Doohickey
61,2001-11-08,135.20,Kazoobob
62,2011-05-06,251.22,Gadget
63,2000-06-12,217.54,Thingamajig
64,2006-01-09,264.82,Doohickey
65,2002-04-07,218.82,Thingamajig
66,2018-11-13,99.01,Widget
67,2009-10-13,111.80,Gadget
68,2022-05-06,273.20,Gadget
69,2006-04-01,241.95,Doohickey
70,2010-09-05,272.81,Doohickey
71,2005-03-21,324.59,Widget
72,2013-04-22,157.41,Gadget
73,2016-09-18,66.85,Widget
74,2012-10-28,74.27,Thingamajig
75,1996-07-21,187.87,Thingamajig
76,2005-06-12,51.75,Gadget
77,1996-07-08,91.96,Thingamajig
78,2011-12-16,248.11,Thingamajig
79,2020-06-23,294.05,Gadget
80,2014-04-13,240.73,Doohickey
81,2001-07-22,313.01,Widget
82,2017-11-02,175.38,Widget
83,2023-12-24,200.01,Kazoobob
84,2010-03-10,232.79,Gadget
85,2016-10-21,349.31,Widget
86,2017-04-11,187.46,Widget
87,1996-07-21,167.83,Gadget
88,2021-01-31,327.74,Doohickey
89,2008-03-08,235.90,Widget
90,2006-08-05,75.76,Thingamajig
91,2008-06-05,148.45,Widget
92,2023-08-10,189.41,Gadget
93,2021-03-27,128.78,Widget
94,2010-04-18,88.10,Widget
95,2023-02-05,175.92,Doohickey
96,2008-06-02,97.64,Widget
97,2001-01-14,236.52,Widget
98,2014-01-16,289.07,Thingamajig
99,2020-06-29,67.02,Kazoobob
100,2021-04-14,116.98,Widget
101,2022-09-11,75.81,Thingamajig
102,2013-08-23,137.27,Widget
103,2002-01-30,209.23,Gadget
104,1997-03-30,321.55,Widget
105,2004-10-22,152.81,Doohickey
106,2004-07-18,225.98,Gadget
107,2013-05-07,252.49,Thingamajig
108,2003-08-17,203.31,Thingamajig
109,2019-12-29,162.78,Widget
110,2008-03-18,149.45,Kazoobob
111,2016-02-24,132.87,Gadget
112,2010-06-06,216.33,Widget
113,1999-02-22,143.44,Thingamajig
114,2000-05-07,280.31,Kazoobob
115,2023-07-24,308.18,Doohickey
116,1998-12-04,78.15,Kazoobob
117,2024-08-15,81.54,Kazoobob
118,2005-01-07,62.66,Doohickey
119,2016-07-29,322.61,Doohickey
120,1996-10-18,196.88,Widget
121,2009-10-10,101.35,Gadget
122,2016-07-15,309.05,Kazoobob
123,2006-08-10,192.67,Thingamajig
124,1996-07-11,219.55,Kazoobob
125,2016-10-06,310.40,Kazoobob
126,1997-03-17,137.11,Kazoobob
127,2015-07-24,344.11,Gadget
128,2010-06-28,86.67,Doohickey
129,2024-11-09,131.88,Kazoobob
130,2014-03-19,219.55,Thingamajig
131,2018-03-08,88.91,Gadget
132,2015-02-14,113.49,Kazoobob
133,2003-10-16,137.79,Thingamajig
134,2002-10-03,216.51,Widget
135,2023-03-13,71.56,Thingamajig
136,1999-09-24,336.57,Gadget
137,1999-06-25,76.08,Thingamajig
138,2011-05-30,148.72,Gadget
139,2023-12-12,158.39,Gadget
140,2003-06-16,176.48,Doohickey
141,2003-04-07,326.89,Widget
142,2010-06-13,121.08,Gadget
143,2015-12-06,325.67,Doohickey
144,2002-10-02,111.63,Doohickey
145,2024-12-03,188.12,Kazoobob
146,2008-12-23,116.74,Gadget
147,1996-08-07,277.03,Widget
148,1996-06-28,237.56,Thingamajig
149,2023-12-11,165.02,Kazoobob
150,2019-12-07,143.05,Doohickey
151,2020-04-03,81.92,Doohickey
152,2013-08-27,325.18,Gadget
153,2001-04-27,247.52,Widget
154,2000-04-28,102.32,Kazoobob
155,2018-10-19,71.36,Thingamajig
156,2022-10-13,150.78,Doohickey
157,1999-01-18,66.93,Doohickey
158,2016-11-06,314.68,Thingamajig
159,1999-01-07,116.74,Kazoobob
160,1998-05-27,298.25,Doohickey
161,2017-09-27,103.75,Thingamajig
162,2023-11-01,187.73,Gadget
