sale_id,sale_date,amount,product
0,2008-11-13,265.66,Doohickey
1,2016-11-23,237.34,Gadget
2,2002-08-09,270.33,Kazoobob
3,2012-07-18,310.73,Gadget
4,2018-06-10,177.48,Doohickey
5,2006-11-02,269.80,Doohickey
6,2005-08-14,297.57,Gadget
7,1998-01-01,186.63,Doohickey
8,2003-10-17,300.34,Doohickey
9,2010-08-21,188.97,Doohickey
10,2005-11-04,175.62,Thingamajig
11,2008-10-30,124.40,Kazoobob
12,2020-02-17,341.91,Thingamajig
13,2008-04-29,244.15,Doohickey
14,2010-03-10,63.50,Widget
15,2016-11-05,68.75,Widget
16,2005-07-16,190.63,Kazoobob
17,2017-05-06,75.06,Widget
18,2022-04-02,313.01,Widget
19,2021-12-27,118.51,Widget
20,2023-04-30,166.81,Widget
21,2013-12-22,237.94,Thingamajig
22,2022-02-20,164.07,Doohickey
23,1997-06-02,302.78,Widget
24,2005-12-06,244.68,Thingamajig
25,2021-12-08,80.11,Kazoobob
26,1998-03-31,153.16,Thingamajig
27,2001-04-12,239.48,Thingamajig
28,2021-09-16,260.01,Thingamajig
29,2012-06-05,346.21,Thingamajig
30,2008-11-03,272.89,Doohickey
31,2004-04-06,69.34,Gadget
32,2016-03-29,70.24,Doohickey
33,2003-10-22,107.22,Doohickey
34,1999-08-20,58.05,Thingamajig
35,2012-10-17,222.27,Doohickey
36,2021-05-26,71.44,Widget
37,1999-11-28,176.51,Widget
38,2011-08-02,247.13,Kazoobob
39,2003-09-19,59.46,Thingamajig
40,2011-11-08,71.97,Gadget
41,2025-01-22,265.95,Thingamajig
42,2006-04-12,254.78,Thingamajig
43,2025-01-13,50.69,Thingamajig
44,1999-01-06,256.96,Gadget
45,1999-02-28,117.93,Kazoobob
46,2019-07-23,51.73,Kazoobob
47,2006-11-30,105.46,Thingamajig
48,2000-03-27,86.84,Kazoobob
49,2015-08-16,92.91,Widget
50,2017-04-25,256.37,Kazoobob
51,1997-01-28,192.36,Gadget
52,2012-04-28,173.15,Thingamajig
53,2002-02-08,174.76,Doohickey
54,2020-01-28,271.45,Doohickey
55,2018-02-06,126.07,Kazoobob
56,1998-01-15,316.18,Widget
57,2015-06-26,52.09,Thingamajig
58,1999-09-21,257.93,Thingamajig
59,2008-10-05,81.76,Kazoobob
60,2019-11-23,211.75,Widget
61,2020-12-30,308.38,Thingamajig
62,2014-06-17,266.66,Doohickey
63,2007-06-23,190.62,Gadget
64,2001-05-29,340.52,Doohickey
65,2001-05-23,242.97,Doohickey
66,2007-11-14,125.52,Doohickey
67,2014-02-03,79.09,Gadget
68,2001-11-12,235.10,Doohickey
69,2004-10-07,329.67,Gadget
70,2010-03-22,231.95,Doohickey
71,2011-06-19,287.03,Thingamajig
72,2021-07-23,255.76,Thingamajig
73,2011-07-16,103.62,Thingamajig
74,2010-01-27,107.14,Thingamajig
75,2004-05-08,326.38,Gadget
76,2000-02-10,283.92,Widget
77,2000-03-07,311.69,Widget
78,2019-04-08,246.49,Widget
79,2004-06-10,170.67,Doohickey
80,2002-05-24,141.71,Kazoobob
81,2002-02-14,147.68,Gadget
82,2010-05-11,263.09,Gadget
83,2019-10-29,192.35,Doohickey
84,2015-08-05,154.93,Widget
85,2023-08-01,275.52,Widget
86,2014-01-21,67.62,Gadget
87,2020-07-29,76.62,Doohickey
88,2002-08-01,80.38,Gadget
89,2021-10-21,63.93,Gadget
90,2007-10-01,57.88,Thingamajig
91,2008-01-01,147.96,Widget
92,2012-09-04,201.35,Doohickey
93,2005-11-15,148.54,Widget
94,2008-07-08,110.13,Doohickey
95,2005-03-21,133.34,Gadget
96,2024-06-03,66.21,Thingamajig
97,2005-01-28,296.37,Doohickey
98,2017-05-01,283.63,Doohickey
99,2010-04-14,143.48,Gadget
100,1996-08-25,286.89,Thingamajig
101,2019-12-16,313.01,Kazoobob
102,2000-02-11,348.83,Widget
103,2005-12-16,232.14,Gadget
104,2020-04-09,303.27,Gadget
105,2002-03-17,247.58,Widget
