sale_id,sale_date,amount,product
0,2018-05-10,284.93,Kazoobob
1,2002-12-15,331.21,Widget
2,2016-10-10,248.81,Doohickey
3,2012-02-21,236.06,Kazoobob
4,2000-10-31,268.20,Widget
5,2004-12-16,171.88,Kazoobob
6,2022-07-05,321.03,Doohickey
7,2005-04-19,321.52,Thingamajig
8,2022-12-18,68.67,Widget
9,1999-08-06,250.54,Kazoobob
10,1998-06-27,219.48,Gadget
11,2014-06-07,221.63,Doohickey
12,2005-04-22,163.14,Thingamajig
13,2012-01-10,141.35,Kazoobob
14,2014-02-08,312.66,Gadget
15,2016-09-18,184.55,Doohickey
16,2022-10-31,246.21,Kazoobob
17,2008-01-21,50.27,Widget
18,2006-04-23,127.03,Widget
19,2005-12-12,59.74,Gadget
20,2004-11-09,194.52,Gadget
21,2006-03-22,67.80,Doohickey
22,1998-11-24,85.41,Kazoobob
23,2022-01-11,259.96,Thingamajig
24,2001-01-18,234.24,Kazoobob
25,2007-02-22,138.79,Widget
26,2008-04-01,196.17,Doohickey
27,2010-11-05,82.11,Thingamajig
28,2014-05-24,222.23,Thingamajig
29,2012-09-28,97.80,Kazoobob
30,2009-02-27,348.15,Gadget
31,2014-06-29,346.69,Gadget
32,2019-04-01,123.88,Kazoobob
33,2021-11-10,99.87,Thingamajig
34,2010-02-16,255.78,Doohickey
35,2002-05-11,89.55,Gadget
36,2003-12-18,70.51,Doohickey
37,1998-12-25,319.07,Widget
38,1998-06-22,294.43,Doohickey
39,2007-01-03,72.81,Doohickey
40,2014-06-30,229.97,Widget
41,2019-05-28,90.63,Gadget
42,2020-09-13,193.00,Thingamajig
43,2020-06-09,314.53,Kazoobob
44,2024-06-25,188.61,Doohickey
45,2013-09-01,249.75,Kazoobob
46,2007-08-27,285.46,Doohickey
47,2003-11-16,90.67,Widget
48,2001-05-13,251.46,Kazoobob
49,2020-04-02,90.01,Widget
50,2011-07-14,180.81,Gadget
51,1996-07-10,147.35,Thingamajig
52,2015-09-11,156.88,Gadget
53,1996-07-04,258.98,Kazoobob
54,2004-03-22,297.67,Thingamajig
55,2016-01-26,189.99,Kazoobob
56,2012-08-10,86.78,Kazoobob
57,2011-05-01,342.56,Widget
58,2007-07-23,337.92,Doohickey
59,2003-02-05,109.93,Thingamajig
60,2008-06-01,251.08,Kazoobob
61,2004-02-13,244.04,Thingamajig
62,2005-08-04,169.60,Doohickey
63,2014-06-27,62.38,Gadget
64,2016-12-09,222.27,Gadget
65,2018-09-20,75.45,Kazoobob
66,2011-05-13,56.95,Kazoobob
67,2019-10-31,58.32,Kazoobob
68,2015-05-26,260.58,Thingamajig
69,2021-07-31,264.73,Doohickey
70,2006-03-13,128.38,Gadget
71,2024-05-29,245.09,Gadget
72,2016-12-27,166.94,Gadget
73,2018-04-11,312.77,Thingamajig
74,2008-06-29,283.46,Thingamajig
75,2003-05-26,264.39,Widget
76,2009-05-25,280.51,Widget
77,2021-07-27,127.36,Widget
78,2023-12-24,65.29,Doohickey
79,2004-09-04,202.33,Kazoobob
80,2020-12-06,200.59,Gadget
81,2022-11-14,280.42,Widget
82,2009-09-06,80.05,Widget
83,2012-01-18,303.87,Thingamajig
84,2014-09-27,292.85,Thingamajig
85,2001-11-07,120.14,Doohickey
86,2014-02-21,333.68,Widget
87,2001-05-09,231.62,Doohickey
88,2017-07-23,172.96,Doohickey
89,2003-06-15,79.52,Doohickey
90,2013-10-17,110.37,Kazoobob
91,2016-10-25,192.38,Kazoobob
92,2004-07-30,301.93,Gadget
93,2019-09-06,154.89,Doohickey
94,2020-03-03,113.34,Widget
95,1997-08-06,188.86,Widget
96,2006-03-14,316.60,Gadget
97,2021-04-20,157.41,Thingamajig
98,2018-06-30,250.71,Widget
99,2007-04-13,337.45,Thingamajig
100,2005-05-29,220.29,Doohickey
101,2006-04-03,121.36,Doohickey
102,2006-03-24,156.66,Kazoobob
103,1997-04-28,293.83,Thingamajig
104,2017-11-03,149.45,Kazoobob
105,2024-06-02,197.14,Doohickey
106,2021-10-20,301.93,Gadget
107,1997-05-08,256.37,Kazoobob
108,1996-08-31,88.48,Gadget
109,2011-07-11,248.69,Doohickey
110,2005-09-19,74.70,Doohickey
111,2001-03-16,204.24,Widget
112,2010-09-21,207.96,Doohickey
113,2021-01-24,346.07,Widget
114,2016-09-06,83.13,Thingamajig
115,2021-12-29,110.28,Kazoobob
116,2021-02-02,225.83,Kazoobob
117,1997-10-31,260.98,Gadget
118,2016-08-18,101.71,Kazoobob
119,2004-07-20,163.71,Widget
120,2008-06-03,317.33,Kazoobob
121,2023-01-04,307.67,Thingamajig
122,2009-09-25,262.27,Thingamajig
123,1999-04-04,208.92,Kazoobob
124,2009-09-01,56.64,Widget
125,2023-08-11,65.46,Gadget
126,2004-06-02,258.16,Widget
127,1998-09-11,60.33,Kazoobob
128,2023-02-08,64.89,Doohickey
129,2006-11-10,281.47,Kazoobob
130,2009-04-04,67.35,Widget
131,2024-08-16,342.54,Gadget
132,2001-10-30,100.53,Gadget
133,2001-01-05,188.85,Widget
134,2020-11-19,126.18,Widget
135,1996-11-07,294.88,Gadget
136,2002-04-08,296.92,Doohickey
137,2013-05-16,268.45,Doohickey
138,2020-08-14,125.77,Thingamajig
139,2015-10-13,307.76,Thingamajig
140,2014-12-03,200.32,Doohickey
141,2014-10-02,184.30,Doohickey
142,2008-10-13,71.77,Doohickey
143,2005-07-11,110.27,Thingamajig
144,2017-03-11,54.36,Doohickey
145,2007-05-11,139.31,Thingamajig
146,2021-04-20,288.24,Doohickey
147,2007-08-03,89.75,Thingamajig
148,2016-09-01,274.72,Doohickey
149,1998-07-28,246.82,Gadget
150,1999-02-24,264.80,Gadget
151,2018-11-30,288.14,Kazoobob
152,2018-12-22,186.10,Kazoobob
153,2007-03-26,160.58,Doohickey
154,2003-09-27,146.62,Doohickey
155,2006-08-09,185.99,Doohickey
156,2024-11-15,135.84,Kazoobob
157,2023-05-13,196.96,Gadget
158,2000-05-30,100.36,Doohickey
159,2003-09-26,111.67,Thingamajig
160,2003-09-09,215.13,Gadget
161,2013-08-03,109.24,Gadget
162,2004-04-01,281.44,Thingamajig
163,2011-05-26,224.71,Thingamajig
164,2019-06-15,300.79,Doohickey
165,2005-09-21,300.28,Doohickey
166,2012-05-06,144.87,Gadget
167,2015-06-11,72.73,Doohickey
168,2010-12-08,337.03,Doohickey
169,2007-07-20,225.29,Widget
170,2013-09-27,333.58,Thingamajig
171,2001-10-05,205.65,Widget
172,2018-12-15,301.65,Kazoobob
173,2010-11-03,286.68,Doohickey
174,2011-06-25,137.88,Thingamajig
175,2000-12-20,210.76,Thingamajig
176,2004-09-18,302.67,Doohickey
177,2007-10-06,81.15,Widget
178,2023-03-10,193.13,Kazoobob
179,2006-09-29,315.43,Doohickey
180,2015-02-20,327.41,Kazoobob
181,2010-10-21,241.60,Doohickey
182,2005-08-20,81.41,Widget
183,1999-05-18,198.83,Doohickey
184,2005-10-31,114.78,Gadget
185,2016-08-31,300.49,Kazoobob
186,2003-06-23,182.31,Kazoobob
187,2022-11-02,167.64,Doohickey
188,2018-08-20,326.96,Doohickey
189,2012-11-02,65.51,Thingamajig
190,2010-11-19,309.69,Thingamajig
191,2001-01-22,344.91,Thingamajig
192,2005-08-05,129.31,Doohickey
193,2005-06-23,101.22,Doohickey
194,2014-10-07,160.11,Doohickey
195,2023-08-13,294.09,Widget
196,2008-08-21,228.84,Doohickey
197,2016-12-26,113.48,Thingamajig
198,2017-07-29,275.98,Thingamajig
199,2010-12-09,56.50,Doohickey
200,2022-01-14,310.64,Widget
201,2019-01-20,313.31,Widget
202,2021-09-27,235.25,Doohickey
