sale_id,sale_date,amount,product
0,1999-03-22,109.52,Kazoobob
1,2024-10-13,102.27,Widget
2,2004-01-01,60.07,Kazoobob
3,2008-05-02,338.97,Kazoobob
4,2024-12-06,177.04,Doohickey
5,2013-02-15,99.20,Widget
6,2004-05-06,338.20,Kazoobob
7,2002-06-27,178.87,Widget
8,1998-01-09,120.83,Thingamajig
9,2008-08-23,311.07,Kazoobob
10,2004-05-10,228.96,Kazoobob
11,1998-10-29,76.14,Doohickey
12,2004-10-29,199.59,Doohickey
13,2023-07-23,245.34,Doohickey
14,2014-11-23,186.56,Kazoobob
15,2007-04-08,53.92,Gadget
16,1996-08-23,296.50,Widget
17,2014-12-01,113.35,Thingamajig
18,2009-08-13,184.30,Thingamajig
19,1997-04-25,104.73,Gadget
20,2023-10-13,239.34,Gadget
21,1997-02-19,170.93,Kazoobob
22,2002-05-29,186.96,Thingamajig
23,2004-02-21,344.45,Thingamajig
24,2015-11-10,51.80,Doohickey
25,2024-06-18,296.86,Doohickey
26,2012-12-24,190.37,Thingamajig
27,2014-06-21,169.26,Thingamajig
28,2006-02-10,164.05,Doohickey
29,2014-06-19,259.85,Kazoobob
30,2016-04-10,270.38,Thingamajig
31,2013-12-13,103.89,Thingamajig
32,1999-06-05,135.85,Widget
33,2005-09-14,304.37,Doohickey
34,2007-06-03,75.70,Thingamajig
35,2021-11-10,171.43,Doohickey
36,2006-07-09,245.25,Doohickey
37,2005-10-31,272.35,Gadget
38,2016-06-26,268.41,Gadget
39,2021-02-14,205.29,Thingamajig
40,2022-08-02,66.68,Kazoobob
41,2020-08-18,67.86,Gadget
42,2012-06-06,159.37,Doohickey
43,2004-03-07,348.82,Widget
44,2021-11-19,167.79,Thingamajig
45,2024-06-28,151.79,Gadget
46,2013-09-21,70.10,Kazoobob
47,2022-06-25,313.57,Kazoobob
48,2002-12-05,308.63,Doohickey
49,1998-04-24,243.94,Thingamajig
50,2006-01-14,219.66,Kazoobob
51,1997-11-04,210.60,Gadget
52,2009-01-12,229.15,Kazoobob
53,1999-09-28,177.93,Kazoobob
54,2010-08-24,181.14,Doohickey
55,1999-05-21,217.59,Gadget
56,2019-07-01,57.49,Thingamajig
57,2008-06-09,340.23,Doohickey
58,2018-11-22,173.03,Widget
59,2023-05-13,136.99,Widget
60,2023-01-27,91.17,Doohickey
61,2023-10-02,222.02,Widget
62,2024-06-16,184.61,Gadget
63,2007-08-01,285.21,Gadget
64,2020-03-01,327.97,Gadget
65,2008-10-23,147.91,Kazoobob
66,2011-09-07,247.08,Widget
67,2018-07-15,56.62,Gadget
68,2023-07-04,222.72,Doohickey
69,2014-08-29,232.01,Doohickey
70,2013-11-28,262.39,Thingamajig
71,2010-03-06,117.55,Doohickey
72,2017-07-09,203.88,Kazoobob
73,2012-08-14,333.51,Widget
74,2012-09-16,193.28,Widget
75,2013-02-26,349.85,Gadget
76,2020-11-30,257.10,Doohickey
77,2008-03-08,290.03,Widget
78,2003-06-02,340.05,Gadget
79,2022-05-13,261.29,Doohickey
80,2017-07-02,315.95,Widget
81,2000-02-03,92.73,Thingamajig
82,2020-09-04,86.73,Widget
83,1996-12-07,241.51,Thingamajig
84,2008-06-16,63.01,Kazoobob
85,2001-11-08,213.71,Kazoobob
86,2017-12-15,307.80,Widget
87,2019-04-13,101.59,Widget
88,2005-08-31,141.74,Widget
89,2019-11-21,241.39,Kazoobob
90,1999-10-26,214.67,Thingamajig
91,2009-04-12,227.86,Gadget
92,2024-07-08,147.09,Thingamajig
93,2009-10-13,136.12,Widget
94,2023-05-26,287.81,Doohickey
95,2007-10-26,96.36,Gadget
96,2025-02-20,210.17,Widget
97,1999-06-03,180.16,Thingamajig
98,2003-01-02,59.65,Thingamajig
99,2014-05-19,101.68,Widget
