sale_id,sale_date,amount,product
0,2002-07-27,292.97,Doohickey
1,2003-11-22,225.13,Widget
2,2023-05-15,134.14,Doohickey
3,2001-01-18,227.87,Kazoobob
4,2016-12-20,272.53,Gadget
5,2024-01-31,331.24,Gadget
6,2019-06-30,215.55,Widget
7,1998-12-01,100.62,Kazoobob
8,1998-01-13,271.96,Kazoobob
9,2023-01-23,108.44,Kazoobob
10,2018-02-23,220.70,Doohickey
11,2018-10-05,326.20,Doohickey
12,2018-04-15,288.84,Kazoobob
13,2001-09-09,137.16,Widget
14,2016-11-02,294.11,Doohickey
15,2005-03-31,313.39,Thingamajig
16,2015-04-29,224.23,Widget
17,2022-08-02,339.08,Thingamajig
18,2002-12-06,346.59,Thingamajig
19,2007-02-24,214.09,Widget
20,2019-11-18,263.42,Doohickey
21,2015-11-24,266.05,Doohickey
22,2014-09-27,72.71,Kazoobob
23,2022-05-15,59.03,Doohickey
24,2023-08-07,220.12,Kazoobob
25,2021-12-11,146.19,Thingamajig
26,2009-10-29,197.60,Widget
27,2025-02-17,330.16,Widget
28,1996-12-01,227.79,Thingamajig
29,2019-09-29,201.81,Widget
30,1996-08-13,273.05,Widget
31,2022-07-03,256.92,Gadget
32,2024-02-07,54.96,Thingamajig
33,2002-10-11,186.88,Kazoobob
34,2022-05-16,244.81,Widget
35,2022-03-13,109.10,Widget
36,2023-10-11,152.68,Widget
37,2019-10-08,170.22,Widget
38,2016-02-14,151.16,Widget
39,2014-04-21,266.96,Gadget
40,2007-06-30,323.71,Doohickey
41,2017-09-05,256.50,Kazoobob
42,1999-09-03,107.23,Doohickey
43,1998-01-21,226.95,Widget
44,2005-03-09,142.71,Widget
45,2022-08-30,214.77,Doohickey
46,2007-10-26,150.08,Widget
47,2004-07-24,175.92,Kazoobob
48,2013-02-10,55.23,Thingamajig
49,2011-12-06,245.36,Doohickey
50,2015-02-01,206.94,Gadget
51,2016-04-13,196.78,Kazoobob
52,2007-07-12,81.87,Gadget
53,2000-04-01,70.86,Thingamajig
54,2014-03-30,135.99,Doohickey
55,2012-10-13,122.16,Gadget
56,2011-01-21,81.56,Kazoobob
57,2018-03-07,253.46,Doohickey
58,1997-09-21,249.28,Doohickey
59,2020-07-28,273.19,Widget
60,2005-07-17,269.28,Widget
61,2007-07-04,162.17,Kazoobob
62,2001-05-16,294.38,Doohickey
63,2010-10-27,172.27,Widget
64,2004-11-22,286.06,Gadget
65,2020-07-12,130.45,Thingamajig
66,2006-04-23,81.71,Gadget
67,2005-06-30,247.12,Gadget
68,2005-01-13,327.46,Doohickey
69,2012-12-14,194.26,Doohickey
70,2007-04-15,310.46,Kazoobob
71,2003-12-16,116.95,Kazoobob
72,1999-07-16,61.15,Kazoobob
73,2002-08-05,108.43,Gadget
74,2016-03-22,176.82,Gadget
75,2003-09-02,55.95,Gadget
76,2016-10-28,88.85,Kazoobob
77,2013-05-24,172.17,Kazoobob
78,2013-09-27,59.88,Widget
79,2019-05-04,118.55,Kazoobob
80,1999-02-26,106.18,Kazoobob
81,2004-11-14,152.76,Widget
82,2005-10-22,217.61,Doohickey
83,2016-10-16,262.99,Doohickey
84,2012-03-04,211.91,Doohickey
85,2025-01-05,186.00,Doohickey
86,2002-10-05,179.89,Gadget
87,2001-11-25,184.92,Gadget
88,1998-12-16,224.85,Thingamajig
89,2000-10-05,305.38,Kazoobob
90,2011-01-25,253.98,Thingamajig
91,1999-01-12,329.85,Gadget
92,2002-01-30,136.95,Widget
93,2010-08-31,232.82,Thingamajig
94,1997-02-24,294.12,Doohickey
95,2011-09-24,92.48,Doohickey
96,2022-11-22,162.00,Thingamajig
97,2018-12-02,152.14,Doohickey
98,2023-12-07,170.18,Kazoobob
99,2002-03-27,306.68,Kazoobob
